date,av_eurusd_close
2024-10-11,1.09353
2024-10-10,1.09349
2024-10-09,1.09403
2024-10-08,1.09778
2024-10-07,1.09733
2024-10-04,1.09739
2024-10-03,1.10321
2024-10-02,1.10474
2024-10-01,1.10676
2024-09-30,1.11349
2024-09-27,1.11610
2024-09-26,1.11748
2024-09-25,1.11330
2024-09-24,1.11783
2024-09-23,1.11110
2024-09-20,1.11617
2024-09-19,1.11613
2024-09-18,1.11156
2024-09-17,1.11127
2024-09-16,1.11310
2024-09-13,1.10737
2024-09-12,1.10735
2024-09-11,1.10128
2024-09-10,1.10190
2024-09-09,1.10357
2024-09-06,1.10830
2024-09-05,1.11080
2024-09-04,1.10820
2024-09-03,1.10450
2024-09-02,1.10702
2024-08-30,1.10465
2024-08-29,1.10780
2024-08-28,1.11188
2024-08-27,1.11824
2024-08-26,1.11604
2024-08-23,1.11913
2024-08-22,1.11108
2024-08-21,1.11481
2024-08-20,1.11286
2024-08-19,1.10830
2024-08-16,1.10253
2024-08-15,1.09717
2024-08-14,1.10253
2024-08-13,1.09914
2024-08-12,1.09317
2024-08-09,1.09148
2024-08-08,1.09164
2024-08-07,1.09226
2024-08-06,1.09290
2024-08-05,1.09524
2024-08-02,1.09098
2024-08-01,1.07910
2024-07-31,1.08268
2024-07-30,1.08131
2024-07-29,1.08223
2024-07-26,1.08550
2024-07-25,1.08449
2024-07-24,1.08400
2024-07-23,1.08531
2024-07-22,1.08900
2024-07-19,1.08822
2024-07-18,1.08975
2024-07-17,1.09378
2024-07-16,1.08977
2024-07-15,1.08946
2024-07-12,1.09054
2024-07-11,1.08659
2024-07-10,1.08289
2024-07-09,1.08140
2024-07-08,1.08241
2024-07-05,1.08370
2024-07-04,1.08110
2024-07-03,1.07855
2024-07-02,1.07446
2024-07-01,1.07384
2024-06-28,1.07112
2024-06-27,1.07048
2024-06-26,1.06799
2024-06-25,1.07123
2024-06-24,1.07332
2024-06-21,1.06910
2024-06-20,1.07040
2024-06-19,1.07440
2024-06-18,1.07400
2024-06-17,1.07313
2024-06-14,1.07025
2024-06-13,1.07388
2024-06-12,1.08109
2024-06-11,1.07416
2024-06-10,1.07648
2024-06-07,1.08000
2024-06-06,1.08891
2024-06-05,1.08702
2024-06-04,1.08786
2024-06-03,1.09028
2024-05-31,1.08450
2024-05-30,1.08334
2024-05-29,1.08029
2024-05-28,1.08569
2024-05-27,1.08560
2024-05-24,1.08450
2024-05-23,1.08142
2024-05-22,1.08233
2024-05-21,1.08550
2024-05-20,1.08592
2024-05-17,1.08674
2024-05-16,1.08656
2024-05-15,1.08832
2024-05-14,1.08163
2024-05-13,1.07883
2024-05-10,1.07694
2024-05-09,1.07807
2024-05-08,1.07474
2024-05-07,1.07559
2024-05-06,1.07689
2024-05-03,1.07609
2024-05-02,1.07233
2024-05-01,1.07096
2024-04-30,1.06690
2024-04-29,1.07203
2024-04-26,1.06922
2024-04-25,1.07281
2024-04-24,1.06967
2024-04-23,1.07019
2024-04-22,1.06513
2024-04-19,1.06526
2024-04-18,1.06435
2024-04-17,1.06709
2024-04-16,1.06146
2024-04-15,1.06234
2024-04-12,1.06385
2024-04-11,1.07267
2024-04-10,1.07429
2024-04-09,1.08575
2024-04-08,1.08590
2024-04-05,1.08360
2024-04-04,1.08382
2024-04-03,1.08334
2024-04-02,1.07734
2024-04-01,1.07428
2024-03-29,1.07900
2024-03-28,1.07890
2024-03-27,1.08258
2024-03-26,1.08316
2024-03-25,1.08359
2024-03-22,1.08050
2024-03-21,1.08605
2024-03-20,1.09211
2024-03-19,1.08649
2024-03-18,1.08721
2024-03-15,1.08869
2024-03-14,1.08847
2024-03-13,1.09479
2024-03-12,1.09255
2024-03-11,1.09257
2024-03-08,1.09381
2024-03-07,1.09480
2024-03-06,1.08986
2024-03-05,1.08547
2024-03-04,1.08555
2024-03-01,1.08368
2024-02-29,1.08053
2024-02-28,1.08377
2024-02-27,1.08437
2024-02-26,1.08509
2024-02-23,1.08188
2024-02-22,1.08222
2024-02-21,1.08185
2024-02-20,1.08076
2024-02-19,1.07785
2024-02-16,1.07749
2024-02-15,1.07720
2024-02-14,1.07264
2024-02-13,1.07079
2024-02-12,1.07713
2024-02-09,1.07821
2024-02-08,1.07775
2024-02-07,1.07717
2024-02-06,1.07545
2024-02-05,1.07419
2024-02-02,1.07849
2024-02-01,1.08713
2024-01-31,1.08180
2024-01-30,1.08447
2024-01-29,1.08328
2024-01-26,1.08512
2024-01-25,1.08454
2024-01-24,1.08843
2024-01-23,1.08541
2024-01-22,1.08824
2024-01-19,1.08960
2024-01-18,1.08762
2024-01-17,1.08827
2024-01-16,1.08751
2024-01-15,1.09483
2024-01-12,1.09483
2024-01-11,1.09723
2024-01-10,1.09724
2024-01-09,1.09310
2024-01-08,1.09495
2024-01-05,1.09392
2024-01-04,1.09447
2024-01-03,1.09215
2024-01-02,1.09416
2024-01-01,1.10440
2023-12-29,1.10374
2023-12-28,1.10593
2023-12-27,1.11044
2023-12-26,1.10417
2023-12-25,1.10080
2023-12-22,1.10110
2023-12-21,1.10109
2023-12-20,1.09413
2023-12-19,1.09805
2023-12-18,1.09235
2023-12-15,1.08922
2023-12-14,1.09921
2023-12-13,1.08742
2023-12-12,1.07943
2023-12-11,1.07640
2023-12-08,1.07608
2023-12-07,1.07936
2023-12-06,1.07643
2023-12-05,1.07965
2023-12-04,1.08359
2023-12-01,1.08818
2023-11-30,1.08861
2023-11-29,1.09692
2023-11-28,1.09927
2023-11-27,1.09531
2023-11-24,1.09367
2023-11-23,1.09035
2023-11-22,1.08883
2023-11-21,1.09110
2023-11-20,1.09394
2023-11-17,1.09138
2023-11-16,1.08517
2023-11-15,1.08468
2023-11-14,1.08787
2023-11-13,1.06987
2023-11-10,1.06848
2023-11-09,1.06671
2023-11-08,1.07090
2023-11-07,1.06998
2023-11-06,1.07173
2023-11-03,1.07300
2023-11-02,1.06211
2023-11-01,1.05670
2023-10-31,1.05744
2023-10-30,1.06147
2023-10-27,1.05605
2023-10-26,1.05603
2023-10-25,1.05674
2023-10-24,1.05900
2023-10-23,1.06674
2023-10-20,1.05930
2023-10-19,1.05807
2023-10-18,1.05358
2023-10-17,1.05742
2023-10-16,1.05585
2023-10-13,1.05043
2023-10-12,1.05297
2023-10-11,1.06200
2023-10-10,1.06050
2023-10-09,1.05650
2023-10-06,1.05857
2023-10-05,1.05483
2023-10-04,1.05060
2023-10-03,1.04642
2023-10-02,1.04790
2023-09-29,1.05709
2023-09-28,1.05635
2023-09-27,1.05052
2023-09-26,1.05698
2023-09-25,1.05922
2023-09-22,1.06432
2023-09-21,1.06584
2023-09-20,1.06633
2023-09-19,1.06795
2023-09-18,1.06918
2023-09-15,1.06596
2023-09-14,1.06420
2023-09-13,1.07292
2023-09-12,1.07590
2023-09-11,1.07484
2023-09-08,1.06990
2023-09-07,1.06962
2023-09-06,1.07225
2023-09-05,1.07226
2023-09-04,1.07938
2023-09-01,1.07733
2023-08-31,1.08415
2023-08-30,1.09228
2023-08-29,1.08785
2023-08-28,1.08187
2023-08-25,1.07930
2023-08-24,1.08126
2023-08-23,1.08619
2023-08-22,1.08445
2023-08-21,1.08943
2023-08-18,1.08711
2023-08-17,1.08672
2023-08-16,1.08805
2023-08-15,1.09027
2023-08-14,1.09046
2023-08-11,1.09436
2023-08-10,1.09801
2023-08-09,1.09759
2023-08-08,1.09535
2023-08-07,1.10029
2023-08-04,1.10072
2023-08-03,1.09483
2023-08-02,1.09381
2023-08-01,1.10181
2023-07-31,1.09968
2023-07-28,1.10147
2023-07-27,1.09764
2023-07-26,1.10866
2023-07-25,1.10570
2023-07-24,1.10627
2023-07-21,1.11245
2023-07-20,1.11339
2023-07-19,1.11998
2023-07-18,1.12274
2023-07-17,1.12354
2023-07-14,1.12264
2023-07-13,1.12235
2023-07-12,1.11282
2023-07-11,1.10051
2023-07-10,1.09995
2023-07-07,1.09640
2023-07-06,1.08880
2023-07-05,1.08545
2023-07-04,1.08791
2023-07-03,1.09100
2023-06-30,1.09074
2023-06-29,1.08625
2023-06-28,1.09125
2023-06-27,1.09598
2023-06-26,1.09057
2023-06-23,1.08910
2023-06-22,1.09554
2023-06-21,1.09836
2023-06-20,1.09164
2023-06-19,1.09213
2023-06-16,1.09401
2023-06-15,1.09413
2023-06-14,1.08311
2023-06-13,1.07887
2023-06-12,1.07565
2023-06-09,1.07460
2023-06-08,1.07817
2023-06-07,1.06982
2023-06-06,1.06934
2023-06-05,1.07102
2023-06-02,1.07060
2023-06-01,1.07597
2023-05-31,1.06856
2023-05-30,1.07325
2023-05-29,1.07088
2023-05-26,1.07250
2023-05-25,1.07277
2023-05-24,1.07495
2023-05-23,1.07723
2023-05-22,1.08120
2023-05-19,1.08019
2023-05-18,1.07699
2023-05-17,1.08390
2023-05-16,1.08611
2023-05-15,1.08740
2023-05-12,1.08470
2023-05-11,1.09152
2023-05-10,1.09820
2023-05-09,1.09537
2023-05-08,1.10038
2023-05-05,1.10174
2023-05-04,1.10118
2023-05-03,1.10606
2023-05-02,1.10008
2023-05-01,1.09750
2023-04-28,1.10140
2023-04-27,1.10250
2023-04-26,1.10400
2023-04-25,1.09738
2023-04-24,1.10441
2023-04-21,1.09880
2023-04-20,1.09668
2023-04-19,1.09549
2023-04-18,1.09705
2023-04-17,1.09253
2023-04-14,1.09910
2023-04-13,1.10447
2023-04-12,1.09914
2023-04-11,1.09095
2023-04-10,1.08590
2023-04-07,1.09014
2023-04-06,1.09176
2023-04-05,1.09057
2023-04-04,1.09540
2023-04-03,1.09006
2023-03-31,1.08381
2023-03-30,1.09046
2023-03-29,1.08395
2023-03-28,1.08399
2023-03-27,1.07967
2023-03-24,1.07588
2023-03-23,1.08321
2023-03-22,1.08580
2023-03-21,1.07676
2023-03-20,1.07190
2023-03-17,1.06639
2023-03-16,1.06125
2023-03-15,1.05766
2023-03-14,1.07313
2023-03-13,1.07263
2023-03-10,1.06387
2023-03-09,1.05791
2023-03-08,1.05430
2023-03-07,1.05490
2023-03-06,1.06791
2023-03-03,1.06337
2023-03-02,1.05966
2023-03-01,1.06660
2023-02-28,1.05748
2023-02-27,1.06080
2023-02-24,1.05437
2023-02-23,1.05960
2023-02-22,1.06034
2023-02-21,1.06457
2023-02-20,1.06841
2023-02-17,1.06929
2023-02-16,1.06725
2023-02-15,1.06880
2023-02-14,1.07366
2023-02-13,1.07207
2023-02-10,1.06754
2023-02-09,1.07398
2023-02-08,1.07099
2023-02-07,1.07253
2023-02-06,1.07252
2023-02-03,1.07929
2023-02-02,1.09092
2023-02-01,1.09900
2023-01-31,1.08626
2023-01-30,1.08480
2023-01-27,1.08649
2023-01-26,1.08916
2023-01-25,1.09154
2023-01-24,1.08851
2023-01-23,1.08715
2023-01-20,1.08549
2023-01-19,1.08308
2023-01-18,1.07940
2023-01-17,1.07877
2023-01-16,1.08198
2023-01-13,1.08302
2023-01-12,1.08522
2023-01-11,1.07562
2023-01-10,1.07326
2023-01-09,1.07292
2023-01-06,1.06413
2023-01-05,1.05200
2023-01-04,1.06033
2023-01-03,1.05460
2023-01-02,1.06656
2022-12-30,1.07025
2022-12-29,1.06609
2022-12-28,1.06110
2022-12-27,1.06390
2022-12-26,1.06332
2022-12-23,1.06172
2022-12-22,1.05965
2022-12-21,1.06039
2022-12-20,1.06232
2022-12-19,1.06060
2022-12-16,1.05839
2022-12-15,1.06269
2022-12-14,1.06815
2022-12-13,1.06324
2022-12-12,1.05367
2022-12-09,1.05329
2022-12-08,1.05540
2022-12-07,1.05029
2022-12-06,1.04650
2022-12-05,1.04877
2022-12-02,1.05325
2022-12-01,1.05257
2022-11-30,1.04041
2022-11-29,1.03280
2022-11-28,1.03388
2022-11-25,1.03950
2022-11-24,1.04087
2022-11-23,1.03954
2022-11-22,1.03030
2022-11-21,1.02411
2022-11-18,1.03235
2022-11-17,1.03608
2022-11-16,1.03942
2022-11-15,1.03478
2022-11-14,1.03265
2022-11-11,1.03538
2022-11-10,1.02080
2022-11-09,1.00103
2022-11-08,1.00728
2022-11-07,1.00190
2022-11-04,0.99581
2022-11-03,0.97480
2022-11-02,0.98146
2022-11-01,0.98746
2022-10-31,0.98814
2022-10-28,0.99630
2022-10-27,0.99643
2022-10-26,1.00797
2022-10-25,0.99660
2022-10-24,0.98690
2022-10-21,0.98610
2022-10-20,0.97842
2022-10-19,0.97715
2022-10-18,0.98620
2022-10-17,0.98400
2022-10-14,0.97190
2022-10-13,0.97771
2022-10-12,0.97050
2022-10-11,0.97027
2022-10-10,0.97016
2022-10-07,0.97410
2022-10-06,0.97915
2022-10-05,0.98839
2022-10-04,0.99828
2022-10-03,0.98210
2022-09-30,0.98003
2022-09-29,0.98167
2022-09-28,0.97332
2022-09-27,0.95940
2022-09-26,0.96091
2022-09-23,0.96900
2022-09-22,0.98332
2022-09-21,0.98360
2022-09-20,0.99691
2022-09-19,1.00256
2022-09-16,1.00150
2022-09-15,0.99960
2022-09-14,0.99783
2022-09-13,0.99642
2022-09-12,1.01188
2022-09-09,1.00390
2022-09-08,0.99969
2022-09-07,1.00079
2022-09-06,0.99040
2022-09-05,0.99293
2022-09-02,0.99500
2022-09-01,0.99430
2022-08-31,1.00501
2022-08-30,1.00155
2022-08-29,0.99979
2022-08-26,0.99610
2022-08-25,0.99763
2022-08-24,0.99677
2022-08-23,0.99680
2022-08-22,0.99424
2022-08-19,1.00340
2022-08-18,1.00866
2022-08-17,1.01760
2022-08-16,1.01673
2022-08-15,1.01599
2022-08-12,1.02580
2022-08-11,1.03205
2022-08-10,1.02976
2022-08-09,1.02137
2022-08-08,1.01930
2022-08-05,1.01810
2022-08-04,1.02447
2022-08-03,1.01691
2022-08-02,1.01625
2022-08-01,1.02587
2022-07-29,1.02248
2022-07-28,1.01947
2022-07-27,1.01998
2022-07-26,1.01179
2022-07-25,1.02200
2022-07-22,1.02100
2022-07-21,1.02267
2022-07-20,1.01791
2022-07-19,1.02260
2022-07-18,1.01440
2022-07-15,1.00843
2022-07-14,1.00183
2022-07-13,1.00553
2022-07-12,1.00340
2022-07-11,1.00370
2022-07-08,1.01830
2022-07-07,1.01603
2022-07-06,1.01821
2022-07-05,1.02646
2022-07-04,1.04220
2022-07-01,1.04280
2022-06-30,1.04771
2022-06-29,1.04390
2022-06-28,1.05208
2022-06-27,1.05830
2022-06-24,1.05540
2022-06-23,1.05208
2022-06-22,1.05638
2022-06-21,1.05337
2022-06-20,1.05117
2022-06-17,1.04980
2022-06-16,1.05540
2022-06-15,1.04451
2022-06-14,1.04117
2022-06-13,1.04075
2022-06-10,1.05150
2022-06-09,1.06171
2022-06-08,1.07159
2022-06-07,1.07048
2022-06-06,1.06940
2022-06-03,1.07190
2022-06-02,1.07471
2022-06-01,1.06519
2022-05-31,1.07313
2022-05-30,1.07770
2022-05-27,1.07317
2022-05-26,1.07300
2022-05-25,1.06785
2022-05-24,1.07320
2022-05-23,1.06890
2022-05-20,1.05600
2022-05-19,1.05812
2022-05-18,1.04615
2022-05-17,1.05492
2022-05-16,1.04347
2022-05-13,1.04120
2022-05-12,1.03775
2022-05-11,1.05132
2022-05-10,1.05292
2022-05-09,1.05564
2022-05-06,1.05510
2022-05-05,1.05399
2022-05-04,1.06237
2022-05-03,1.05214
2022-05-02,1.05037
2022-04-29,1.05410
2022-04-28,1.04983
2022-04-27,1.05541
2022-04-26,1.06374
2022-04-25,1.07121
2022-04-22,1.07940
2022-04-21,1.08346
2022-04-20,1.08506
2022-04-19,1.07880
2022-04-18,1.07780
2022-04-15,1.08050
2022-04-14,1.08270
2022-04-13,1.08889
2022-04-12,1.08270
2022-04-11,1.08823
2022-04-08,1.08750
2022-04-07,1.08780
2022-04-06,1.08961
2022-04-05,1.09060
2022-04-04,1.09723
2022-04-01,1.10470
2022-03-31,1.10660
2022-03-30,1.11570
2022-03-29,1.10861
2022-03-28,1.09841
2022-03-25,1.09820
2022-03-24,1.09964
2022-03-23,1.10050
2022-03-22,1.10280
2022-03-21,1.10180
2022-03-18,1.10500
2022-03-17,1.10888
2022-03-16,1.10309
2022-03-15,1.09490
2022-03-14,1.09420
2022-03-11,1.09099
2022-03-10,1.09849
2022-03-09,1.10750
2022-03-08,1.08993
2022-03-07,1.08549
2022-03-04,1.09241
2022-03-03,1.10659
2022-03-02,1.11186
2022-03-01,1.11239
2022-02-28,1.12175
2022-02-25,1.12657
2022-02-24,1.11914
2022-02-23,1.13044
2022-02-22,1.13230
2022-02-21,1.13102
2022-02-18,1.13203
2022-02-17,1.13592
2022-02-16,1.13721
2022-02-15,1.13580
2022-02-14,1.13052
2022-02-11,1.13457
2022-02-10,1.14270
2022-02-09,1.14230
2022-02-08,1.14153
2022-02-07,1.14412
2022-02-04,1.14480
2022-02-03,1.14400
2022-02-02,1.13022
2022-02-01,1.12704
2022-01-31,1.12334
2022-01-28,1.11456
2022-01-27,1.11424
2022-01-26,1.12408
2022-01-25,1.13012
2022-01-24,1.13270
2022-01-21,1.13403
2022-01-20,1.13114
2022-01-19,1.13424
2022-01-18,1.13230
2022-01-17,1.14060
2022-01-14,1.14091
2022-01-13,1.14547
2022-01-12,1.14408
2022-01-11,1.13660
2022-01-10,1.13250
2022-01-07,1.13593
2022-01-06,1.12925
2022-01-05,1.13116
2022-01-04,1.12860
2022-01-03,1.12965
2021-12-31,1.13659
2021-12-30,1.13250
2021-12-29,1.13459
2021-12-28,1.13085
2021-12-27,1.13270
2021-12-24,1.13181
2021-12-23,1.13284
2021-12-22,1.13258
2021-12-21,1.12801
2021-12-20,1.12801
2021-12-17,1.12370
2021-12-16,1.13302
2021-12-15,1.12892
2021-12-14,1.12579
2021-12-13,1.12837
2021-12-10,1.13140
2021-12-09,1.12923
2021-12-08,1.13410
2021-12-07,1.12672
2021-12-06,1.12850
2021-12-03,1.13131
2021-12-02,1.13005
2021-12-01,1.13190
2021-11-30,1.13368
2021-11-29,1.12906
2021-11-26,1.13155
2021-11-25,1.12065
2021-11-24,1.11977
2021-11-23,1.12477
2021-11-22,1.12340
2021-11-19,1.12794
2021-11-18,1.13710
2021-11-17,1.13180
2021-11-16,1.13199
2021-11-15,1.13672
2021-11-12,1.14447
2021-11-11,1.14499
2021-11-10,1.14781
2021-11-09,1.15924
2021-11-08,1.15863
2021-11-05,1.15660
2021-11-04,1.15526
2021-11-03,1.16130
2021-11-02,1.15783
2021-11-01,1.16040
2021-10-29,1.15610
2021-10-28,1.16810
2021-10-27,1.16017
2021-10-26,1.15920
2021-10-25,1.16099
2021-10-22,1.16470
2021-10-21,1.16250
2021-10-20,1.16480
2021-10-19,1.16286
2021-10-18,1.16089
2021-10-15,1.16000
2021-10-14,1.15980
2021-10-13,1.15974
2021-10-12,1.15300
2021-10-11,1.15540
2021-10-08,1.15670
2021-10-07,1.15544
2021-10-06,1.15540
2021-10-05,1.15960
2021-10-04,1.16180
2021-10-01,1.15940
2021-09-30,1.15800
2021-09-29,1.15960
2021-09-28,1.16812
2021-09-27,1.16961
2021-09-24,1.17180
2021-09-23,1.17380
2021-09-22,1.16930
2021-09-21,1.17255
2021-09-20,1.17273
2021-09-17,1.17240
2021-09-16,1.17666
2021-09-15,1.18149
2021-09-14,1.18031
2021-09-13,1.18110
2021-09-10,1.18115
2021-09-09,1.18243
2021-09-08,1.18154
2021-09-07,1.18450
2021-09-06,1.18703
2021-09-03,1.18832
2021-09-02,1.18725
2021-09-01,1.18372
2021-08-31,1.18080
2021-08-30,1.17977
2021-08-27,1.17924
2021-08-26,1.17540
2021-08-25,1.17686
2021-08-24,1.17550
2021-08-23,1.17460
2021-08-20,1.16949
2021-08-19,1.16766
2021-08-18,1.17093
2021-08-17,1.17097
2021-08-16,1.17740
2021-08-13,1.17936
2021-08-12,1.17310
2021-08-11,1.17404
2021-08-10,1.17200
2021-08-09,1.17380
2021-08-06,1.17610
2021-08-05,1.18332
2021-08-04,1.18350
2021-08-03,1.18620
2021-08-02,1.18689
2021-07-30,1.18684
2021-07-29,1.18857
2021-07-28,1.18434
2021-07-27,1.18163
2021-07-26,1.18010
2021-07-23,1.17680
2021-07-22,1.17678
2021-07-21,1.17948
2021-07-20,1.17805
2021-07-19,1.17975
2021-07-16,1.18050
2021-07-15,1.18117
2021-07-14,1.18346
2021-07-13,1.17760
2021-07-12,1.18598
2021-07-09,1.18746
2021-07-08,1.18444
2021-07-07,1.17930
2021-07-06,1.18207
2021-07-05,1.18615
2021-07-02,1.18620
2021-07-01,1.18480
2021-06-30,1.18570
2021-06-29,1.18982
2021-06-28,1.19246
2021-06-25,1.19330
2021-06-24,1.19303
2021-06-23,1.19273
2021-06-22,1.19389
2021-06-21,1.19184
2021-06-18,1.18592
2021-06-17,1.19050
2021-06-16,1.19940
2021-06-15,1.21280
2021-06-14,1.21182
2021-06-11,1.21080
2021-06-10,1.21730
2021-06-09,1.21780
2021-06-08,1.21720
2021-06-07,1.21904
2021-06-04,1.21640
2021-06-03,1.21260
2021-06-02,1.22101
2021-06-01,1.22136
2021-05-31,1.22260
2021-05-28,1.21890
2021-05-27,1.21936
2021-05-26,1.21927
2021-05-25,1.22489
2021-05-24,1.22160
2021-05-21,1.21780
2021-05-20,1.22288
2021-05-19,1.21767
2021-05-18,1.22240
2021-05-17,1.21537
2021-05-14,1.21451
2021-05-13,1.20820
2021-05-12,1.20693
2021-05-11,1.21480
2021-05-10,1.21317
2021-05-07,1.21625
2021-05-06,1.20620
2021-05-05,1.20060
2021-05-04,1.20100
2021-05-03,1.20630
2021-04-30,1.20190
2021-04-29,1.21210
2021-04-28,1.21241
2021-04-27,1.20894
2021-04-26,1.20848
2021-04-23,1.20965
2021-04-22,1.20156
2021-04-21,1.20348
2021-04-20,1.20330
2021-04-19,1.20370
2021-04-16,1.19823
2021-04-15,1.19654
2021-04-14,1.19781
2021-04-13,1.19493
2021-04-12,1.19107
2021-04-09,1.19008
2021-04-08,1.19142
2021-04-07,1.18680
2021-04-06,1.18700
2021-04-05,1.18123
2021-04-02,1.17610
2021-04-01,1.17740
2021-03-31,1.17266
2021-03-30,1.17179
2021-03-29,1.17656
2021-03-26,1.17928
2021-03-25,1.17680
2021-03-24,1.18117
2021-03-23,1.18490
2021-03-22,1.19325
2021-03-19,1.19040
2021-03-18,1.19124
2021-03-17,1.19800
2021-03-16,1.19008
2021-03-15,1.19270
2021-03-12,1.19516
2021-03-11,1.19839
2021-03-10,1.19287
2021-03-09,1.18995
2021-03-08,1.18460
2021-03-05,1.19079
2021-03-04,1.19688
2021-03-03,1.20634
2021-03-02,1.20900
2021-03-01,1.20492
2021-02-26,1.20704
2021-02-25,1.21740
2021-02-24,1.21664
2021-02-23,1.21486
2021-02-22,1.21551
2021-02-19,1.21167
2021-02-18,1.20891
2021-02-17,1.20372
2021-02-16,1.21061
2021-02-15,1.21268
2021-02-12,1.21177
2021-02-11,1.21295
2021-02-10,1.21176
2021-02-09,1.21170
2021-02-08,1.20458
2021-02-05,1.20430
2021-02-04,1.19620
2021-02-03,1.20348
2021-02-02,1.20420
2021-02-01,1.20590
2021-01-29,1.21362
2021-01-28,1.21201
2021-01-27,1.21075
2021-01-26,1.21593
2021-01-25,1.21385
2021-01-22,1.21702
2021-01-21,1.21595
2021-01-20,1.21044
2021-01-19,1.21280
2021-01-18,1.20745
2021-01-15,1.20749
2021-01-14,1.21515
2021-01-13,1.21565
2021-01-12,1.22052
2021-01-11,1.21495
2021-01-08,1.21970
2021-01-07,1.22688
2021-01-06,1.23242
2021-01-05,1.22957
2021-01-04,1.22461
2021-01-01,1.22138
2020-12-31,1.22138
2020-12-30,1.22960
2020-12-29,1.22475
2020-12-28,1.22160
2020-12-25,1.21832
2020-12-24,1.21844
2020-12-23,1.21852
2020-12-22,1.21610
2020-12-21,1.22430
2020-12-18,1.22550
2020-12-17,1.22659
2020-12-16,1.21980
2020-12-15,1.21505
2020-12-14,1.21431
2020-12-11,1.21121
2020-12-10,1.21355
2020-12-09,1.21330
2020-12-08,1.21010
2020-12-07,1.21078
2020-12-04,1.21202
2020-12-03,1.21430
2020-12-02,1.21132
2020-12-01,1.20685
2020-11-30,1.19245
2020-11-27,1.19620
2020-11-26,1.19121
2020-11-25,1.19151
2020-11-24,1.18898
2020-11-23,1.18392
2020-11-20,1.18544
2020-11-19,1.18743
2020-11-18,1.18525
2020-11-17,1.18612
2020-11-16,1.18498
2020-11-13,1.18350
2020-11-12,1.18039
2020-11-11,1.18236
2020-11-10,1.18136
2020-11-09,1.18126
2020-11-06,1.18716
2020-11-05,1.18267
2020-11-04,1.16721
2020-11-03,1.17133
2020-11-02,1.16402
2020-10-30,1.16459
2020-10-29,1.16741
2020-10-28,1.17460
2020-10-27,1.17871
2020-10-26,1.18090
2020-10-23,1.18590
2020-10-22,1.18196
2020-10-21,1.18579
2020-10-20,1.18221
2020-10-19,1.17666
2020-10-16,1.17158
2020-10-15,1.17090
2020-10-14,1.17470
2020-10-13,1.17440
2020-10-12,1.18140
2020-10-09,1.18260
2020-10-08,1.17574
2020-10-07,1.17628
2020-10-06,1.17320
2020-10-05,1.17806
2020-10-02,1.17160
2020-10-01,1.17432
2020-09-30,1.17223
2020-09-29,1.17390
2020-09-28,1.16618
2020-09-25,1.16300
2020-09-24,1.16680
2020-09-23,1.16588
2020-09-22,1.17057
2020-09-21,1.17690
2020-09-18,1.18390
2020-09-17,1.18422
2020-09-16,1.18152
2020-09-15,1.18470
2020-09-14,1.18650
2020-09-11,1.18453
2020-09-10,1.18196
2020-09-09,1.18078
2020-09-08,1.17667
2020-09-07,1.18157
2020-09-04,1.18389
2020-09-03,1.18450
2020-09-02,1.18526
2020-09-01,1.19170
2020-08-31,1.19370
2020-08-28,1.19008
2020-08-27,1.18170
2020-08-26,1.18350
2020-08-25,1.18327
2020-08-24,1.17936
2020-08-21,1.17958
2020-08-20,1.18650
2020-08-19,1.18510
2020-08-18,1.19393
2020-08-17,1.18726
2020-08-14,1.18408
2020-08-13,1.18170
2020-08-12,1.17873
2020-08-11,1.17420
2020-08-10,1.17400
2020-08-07,1.17870
2020-08-06,1.18810
2020-08-05,1.18720
2020-08-04,1.17979
2020-08-03,1.17580
2020-07-31,1.17710
2020-07-30,1.18479
2020-07-29,1.17899
2020-07-28,1.17198
2020-07-27,1.17630
2020-07-24,1.16560
2020-07-23,1.16010
2020-07-22,1.15696
2020-07-21,1.15316
2020-07-20,1.14462
2020-07-17,1.14253
2020-07-16,1.13841
2020-07-15,1.14100
2020-07-14,1.14080
2020-07-13,1.13448
2020-07-10,1.12961
2020-07-09,1.12868
2020-07-08,1.13300
2020-07-07,1.12733
2020-07-06,1.13099
2020-07-03,1.12464
2020-07-02,1.12400
2020-07-01,1.12521
2020-06-30,1.12350
2020-06-29,1.12488
2020-06-26,1.12176
2020-06-25,1.12211
2020-06-24,1.12522
2020-06-23,1.13078
2020-06-22,1.12727
2020-06-19,1.11760
2020-06-18,1.12089
2020-06-17,1.12444
2020-06-16,1.12583
2020-06-15,1.13290
2020-06-12,1.12601
2020-06-11,1.12985
2020-06-10,1.13760
2020-06-09,1.13380
2020-06-08,1.12930
2020-06-05,1.12873
2020-06-04,1.13211
2020-06-03,1.12310
2020-06-02,1.11720
2020-06-01,1.11310
2020-05-29,1.11069
2020-05-28,1.10734
2020-05-27,1.10125
2020-05-26,1.09817
2020-05-25,1.08944
2020-05-22,1.09000
2020-05-21,1.09502
2020-05-20,1.09780
2020-05-19,1.09234
2020-05-18,1.09158
2020-05-15,1.08179
2020-05-14,1.08027
2020-05-13,1.08181
2020-05-12,1.08516
2020-05-11,1.08090
2020-05-08,1.08379
2020-05-07,1.08376
2020-05-06,1.07970
2020-05-05,1.08437
2020-05-04,1.09040
2020-05-01,1.09798
2020-04-30,1.09430
2020-04-29,1.08745
2020-04-28,1.08230
2020-04-27,1.08285
