id,timestamp,time,open,high,low,close,volume,spread
81,2006-10-01,00:00:00,1.2683,1.2782,1.2483,1.2765,,
82,2006-11-01,00:00:00,1.2764,1.3273,1.2681,1.3238,,
83,2006-12-01,00:00:00,1.3238,1.3364,1.3051,1.3198,,
84,2007-01-01,00:00:00,1.3189,1.3296,1.2865,1.3021,,
85,2007-02-01,00:00:00,1.3022,1.3258,1.2911,1.3223,,
86,2007-03-01,00:00:00,1.3225,1.341,1.307,1.3354,,
87,2007-04-01,00:00:00,1.3372,1.3681,1.3318,1.3642,,
88,2007-05-01,00:00:00,1.3641,1.3671,1.3406,1.3451,,
89,2007-06-01,00:00:00,1.3451,1.3553,1.3262,1.354,,
90,2007-07-01,00:00:00,1.3542,1.3851,1.3527,1.3677,,
91,2007-08-01,00:00:00,1.3679,1.3838,1.336,1.3628,,
92,2007-09-01,00:00:00,1.3628,1.4278,1.355,1.4266,,
93,2007-10-01,00:00:00,1.428,1.4503,1.4014,1.4471,,
94,2007-11-01,00:00:00,1.4472,1.4966,1.4403,1.4638,,
95,2007-12-01,00:00:00,1.4648,1.4769,1.4309,1.4601,,
96,2008-01-01,00:00:00,1.4652,1.4921,1.4365,1.4847,,
97,2008-02-01,00:00:00,1.485,1.5238,1.4438,1.5178,,
98,2008-03-01,00:00:00,1.5212,1.5902,1.5145,1.5761,,
99,2008-04-01,00:00:00,1.5764,1.6018,1.551,1.5619,,
100,2008-05-01,00:00:00,1.5619,1.5818,1.5284,1.5554,,
101,2008-06-01,00:00:00,1.5561,1.5843,1.5302,1.5753,,
102,2008-07-01,00:00:00,1.5753,1.6038,1.5521,1.5597,,
103,2008-08-01,00:00:00,1.5597,1.5631,1.4571,1.4678,,
104,2008-09-01,00:00:00,1.4709,1.4867,1.3881,1.4115,,
105,2008-10-01,00:00:00,1.4115,1.4174,1.233,1.2727,,
106,2008-11-01,00:00:00,1.2766,1.3114,1.2389,1.269,,
107,2008-12-01,00:00:00,1.2694,1.4719,1.2552,1.3936,,
108,2009-01-01,00:00:00,1.3868,1.3986,1.2763,1.2812,,
109,2009-02-01,00:00:00,1.2752,1.3093,1.2512,1.2666,,
110,2009-03-01,00:00:00,1.2617,1.3737,1.2456,1.32426,,
111,2009-04-01,00:00:00,1.32416,1.35806,1.28844,1.32236,,
112,2009-05-01,00:00:00,1.32235,1.41678,1.32123,1.41597,,
113,2009-06-01,00:00:00,1.41322,1.43378,1.37477,1.40352,,
114,2009-07-01,00:00:00,1.4036,1.43036,1.38323,1.42561,,
115,2009-08-01,00:00:00,1.42703,1.44465,1.40454,1.43311,,
116,2009-09-01,00:00:00,1.4331,1.48427,1.4177,1.46368,,
117,2009-10-01,00:00:00,1.46367,1.50617,1.44835,1.47185,,
118,2009-11-01,00:00:00,1.47346,1.51437,1.46262,1.50075,,
119,2009-12-01,00:00:00,1.50074,1.51399,1.42175,1.43306,,
120,2010-01-01,00:00:00,1.43259,1.45785,1.3861,1.38611,,
121,2010-02-01,00:00:00,1.38627,1.40255,1.34433,1.3631,,
122,2010-03-01,00:00:00,1.36222,1.38171,1.32671,1.35062,,
123,2010-04-01,00:00:00,1.35065,1.36913,1.31141,1.32936,,
124,2010-05-01,00:00:00,1.33296,1.33326,1.21435,1.2308,,
125,2010-06-01,00:00:00,1.23061,1.24664,1.18758,1.22302,,
126,2010-07-01,00:00:00,1.223,1.3106,1.2193,1.30504,,
127,2010-08-01,00:00:00,1.30596,1.33327,1.25874,1.26889,,
128,2010-09-01,00:00:00,1.26892,1.36825,1.26434,1.36283,,
129,2010-10-01,00:00:00,1.36295,1.41505,1.36183,1.39459,,
130,2010-11-01,00:00:00,1.39703,1.42813,1.29694,1.29811,,
131,2010-12-01,00:00:00,1.29809,1.34966,1.29707,1.33827,,
132,2011-01-01,00:00:00,1.33443,1.37573,1.28736,1.36908,,
133,2011-02-01,00:00:00,1.36908,1.38607,1.34279,1.38088,,
134,2011-03-01,00:00:00,1.38088,1.42479,1.37447,1.41736,,
135,2011-04-01,00:00:00,1.41733,1.48809,1.40614,1.48062,,
136,2011-05-01,00:00:00,1.48249,1.49385,1.39692,1.43945,,
137,2011-06-01,00:00:00,1.43947,1.46955,1.40731,1.44906,,
138,2011-07-01,00:00:00,1.44908,1.45769,1.38371,1.43945,,
139,2011-08-01,00:00:00,1.43607,1.45482,1.40553,1.43725,,
140,2011-09-01,00:00:00,1.43725,1.43767,1.33624,1.33846,,
141,2011-10-01,00:00:00,1.33447,1.4246,1.31458,1.38594,,
142,2011-11-01,00:00:00,1.38592,1.38702,1.32119,1.34392,,
143,2011-12-01,00:00:00,1.34392,1.35449,1.28577,1.29565,,
144,2012-01-01,00:00:00,1.29443,1.3233,1.26241,1.30879,,
145,2012-02-01,00:00:00,1.30881,1.34856,1.29745,1.33232,,
146,2012-03-01,00:00:00,1.33227,1.33848,1.30032,1.33408,,
147,2012-04-01,00:00:00,1.33562,1.33801,1.29945,1.32417,,
148,2012-05-01,00:00:00,1.32416,1.32828,1.23362,1.23597,,
149,2012-06-01,00:00:00,1.23594,1.27468,1.22882,1.26655,,
150,2012-07-01,00:00:00,1.26696,1.26703,1.20418,1.22989,,
151,2012-08-01,00:00:00,1.22989,1.2636,1.21337,1.25783,,
152,2012-09-01,00:00:00,1.25803,1.31706,1.25012,1.28595,,
153,2012-10-01,00:00:00,1.28488,1.31384,1.28031,1.29582,,
154,2012-11-01,00:00:00,1.29581,1.30267,1.26612,1.29848,,
155,2012-12-01,00:00:00,1.29934,1.33076,1.28769,1.31964,,
156,2013-01-01,00:00:00,1.32036,1.35931,1.29975,1.35869,,
157,2013-02-01,00:00:00,1.35864,1.37106,1.3018,1.30665,,
158,2013-03-01,00:00:00,1.30664,1.31341,1.27509,1.28148,,
159,2013-04-01,00:00:00,1.28112,1.32015,1.27454,1.31664,,
160,2013-05-01,00:00:00,1.31667,1.32427,1.27962,1.29956,,
161,2013-06-01,00:00:00,1.29922,1.34158,1.29555,1.30078,,
162,2013-07-01,00:00:00,1.30144,1.33446,1.27553,1.32963,,
163,2013-08-01,00:00:00,1.33022,1.34518,1.3175,1.32195,,
164,2013-09-01,00:00:00,1.32122,1.35685,1.31047,1.35215,,
165,2013-10-01,00:00:00,1.35215,1.3832,1.34734,1.3588,,
166,2013-11-01,00:00:00,1.35878,1.36214,1.32959,1.35901,,
167,2013-12-01,00:00:00,1.35878,1.3893,1.35241,1.37876,,
168,2014-01-01,00:00:00,1.3755,1.37749,1.3479,1.34849,,
169,2014-02-01,00:00:00,1.34855,1.38241,1.3477,1.38016,,
170,2014-03-01,00:00:00,1.37856,1.39666,1.37047,1.37735,,
171,2014-04-01,00:00:00,1.37734,1.39057,1.36725,1.38653,,
172,2014-05-01,00:00:00,1.38656,1.39932,1.35858,1.36339,,
173,2014-06-01,00:00:00,1.36304,1.36969,1.35028,1.36927,,
174,2014-07-01,00:00:00,1.36928,1.36991,1.33665,1.33877,,
175,2014-08-01,00:00:00,1.33872,1.34446,1.31323,1.31323,,
176,2014-09-01,00:00:00,1.31292,1.316,1.25712,1.26307,,
177,2014-10-01,00:00:00,1.26306,1.28868,1.24851,1.25231,,
178,2014-11-01,00:00:00,1.25085,1.25991,1.23571,1.24498,,
179,2014-12-01,00:00:00,1.24613,1.25696,1.20973,1.20995,,
180,2015-01-01,00:00:00,1.20538,1.2069,1.1097,1.12844,,
181,2015-02-01,00:00:00,1.13115,1.15332,1.11758,1.11957,,
182,2015-03-01,00:00:00,1.11805,1.12402,1.04619,1.07308,,
183,2015-04-01,00:00:00,1.07331,1.12659,1.05202,1.12222,,
184,2015-05-01,00:00:00,1.12188,1.14661,1.08185,1.09895,,
185,2015-06-01,00:00:00,1.09835,1.1436,1.08865,1.11453,,
186,2015-07-01,00:00:00,1.1138,1.12153,1.08078,1.09831,,
187,2015-08-01,00:00:00,1.09711,1.17138,1.08477,1.1209,,
188,2015-09-01,00:00:00,1.12079,1.146,1.10869,1.11763,,
189,2015-10-01,00:00:00,1.11748,1.14949,1.08966,1.1005,,
190,2015-11-01,00:00:00,1.10266,1.10527,1.05576,1.05643,,
191,2015-12-01,00:00:00,1.05639,1.10593,1.05222,1.08609,,
192,2016-01-01,00:00:00,1.08696,1.09844,1.07104,1.083,,
193,2016-02-01,00:00:00,1.08297,1.13761,1.08142,1.08718,,
194,2016-03-01,00:00:00,1.08751,1.14115,1.08219,1.13788,,
195,2016-04-01,00:00:00,1.13777,1.14645,1.12145,1.14504,,
196,2016-05-01,00:00:00,1.14582,1.16159,1.10977,1.11303,,
197,2016-06-01,00:00:00,1.11301,1.14278,1.09113,1.11048,,
198,2016-07-01,00:00:00,1.11014,1.11972,1.09314,1.11743,,
199,2016-08-01,00:00:00,1.11715,1.13661,1.10453,1.11571,,
200,2016-09-01,00:00:00,1.11562,1.13266,1.11228,1.12399,,
201,2016-10-01,00:00:00,1.12262,1.12439,1.08507,1.09762,,
202,2016-11-01,00:00:00,1.09761,1.12991,1.05176,1.0587,,
203,2016-12-01,00:00:00,1.05891,1.08734,1.03249,1.05068,,
204,2017-01-01,00:00:00,1.051,1.0812,1.03399,1.07968,,
205,2017-02-01,00:00:00,1.07958,1.08284,1.04933,1.05757,,
206,2017-03-01,00:00:00,1.05731,1.09057,1.04946,1.06462,,
207,2017-04-01,00:00:00,1.06591,1.09506,1.05695,1.08921,,
208,2017-05-01,00:00:00,1.09086,1.1268,1.08387,1.1243,,
209,2017-06-01,00:00:00,1.12429,1.14451,1.11186,1.14254,,
210,2017-07-01,00:00:00,1.14175,1.18446,1.13121,1.18397,,
211,2017-08-01,00:00:00,1.18397,1.20699,1.16619,1.19039,,
212,2017-09-01,00:00:00,1.19039,1.20921,1.17171,1.18131,,
213,2017-10-01,00:00:00,1.17945,1.18797,1.15742,1.16457,,
214,2017-11-01,00:00:00,1.16451,1.19611,1.1554,1.19035,,
215,2017-12-01,00:00:00,1.19031,1.20255,1.17175,1.20045,,
216,2018-01-01,00:00:00,1.20088,1.25378,1.19155,1.24132,,
217,2018-02-01,00:00:00,1.24132,1.25554,1.21878,1.21929,,
218,2018-03-01,00:00:00,1.21924,1.24763,1.21546,1.23218,,
219,2018-04-01,00:00:00,1.23192,1.24137,1.20553,1.20774,,
220,2018-05-01,00:00:00,1.20772,1.2084,1.15098,1.16906,,
221,2018-06-01,00:00:00,1.16879,1.18519,1.15078,1.16831,,
222,2018-07-01,00:00:00,1.16841,1.17908,1.15747,1.16906,,
223,2018-08-01,00:00:00,1.16895,1.17333,1.13006,1.16021,,
224,2018-09-01,00:00:00,1.15955,1.18148,1.15255,1.1602,,
225,2018-10-01,00:00:00,1.16156,1.16243,1.13017,1.13135,,
226,2018-11-01,00:00:00,1.13134,1.14994,1.12153,1.13155,,
227,2018-12-01,00:00:00,1.13499,1.14855,1.12694,1.14558,,
228,2019-01-01,00:00:00,1.14454,1.15698,1.12889,1.14461,,
229,2019-02-01,00:00:00,1.14468,1.1488,1.12336,1.13696,,
230,2019-03-01,00:00:00,1.13697,1.14477,1.11756,1.12166,,
231,2019-04-01,00:00:00,1.12258,1.13235,1.11105,1.1214,,
232,2019-05-01,00:00:00,1.12148,1.12644,1.11066,1.11676,,
233,2019-06-01,00:00:00,1.11644,1.14116,1.11596,1.13693,,
234,2019-07-01,00:00:00,1.1367,1.13707,1.10601,1.10749,,
235,2019-08-01,00:00:00,1.10749,1.12495,1.0963,1.09893,,
236,2019-09-01,00:00:00,1.09899,1.11094,1.08846,1.08991,,
237,2019-10-01,00:00:00,1.08991,1.11793,1.0879,1.11514,,
238,2019-11-01,00:00:00,1.11514,1.11753,1.0981,1.10152,,
239,2019-12-01,00:00:00,1.10241,1.12392,1.10029,1.12171,,
240,2020-01-01,00:00:00,1.12132,1.12143,1.09922,1.10943,,
241,2020-02-01,00:00:00,1.10907,1.10927,1.07775,1.10293,,
242,2020-03-01,00:00:00,1.10407,1.14964,1.06355,1.10349,,
243,2020-04-01,00:00:00,1.10299,1.1039,1.07269,1.09507,,
244,2020-05-01,00:00:00,1.09485,1.1145,1.07664,1.11076,,
245,2020-06-01,00:00:00,1.1115,1.14222,1.11003,1.12336,,
246,2020-07-01,00:00:00,1.1234,1.19086,1.11847,1.17713,,
247,2020-08-01,00:00:00,1.17697,1.1966,1.16957,1.19361,,
248,2020-09-01,00:00:00,1.19358,1.20108,1.16122,1.1721,,
249,2020-10-01,00:00:00,1.1721,1.18806,1.16398,1.16462,,
250,2020-11-01,00:00:00,1.16468,1.20034,1.16019,1.19256,,
251,2020-12-01,00:00:00,1.19261,1.23099,1.19253,1.22155,,
252,2021-01-01,00:00:00,1.22395,1.23494,1.20536,1.21353,,
253,2021-02-01,00:00:00,1.21301,1.22432,1.19522,1.20727,,
254,2021-03-01,00:00:00,1.20688,1.21132,1.17041,1.17298,,
255,2021-04-01,00:00:00,1.17298,1.21502,1.17124,1.20208,,
256,2021-05-01,00:00:00,1.20301,1.22664,1.1986,1.2225,,
257,2021-06-01,00:00:00,1.22254,1.22543,1.18452,1.1856,,
258,2021-07-01,00:00:00,1.18559,1.19087,1.17519,1.1873,,
259,2021-08-01,00:00:00,1.18641,1.18997,1.1664,1.18083,,
260,2021-09-01,00:00:00,1.18078,1.19091,1.15626,1.15769,,
261,2021-10-01,00:00:00,1.1574,1.1692,1.15242,1.1562,,
262,2021-11-01,00:00:00,1.15626,1.16162,1.11861,1.1338,,
263,2021-12-01,00:00:00,1.1335,1.13861,1.12217,1.13755,,
264,2022-01-01,00:00:00,1.13693,1.14829,1.11214,1.12333,,
265,2022-02-01,00:00:00,1.12315,1.1495,1.11063,1.12178,,
266,2022-03-01,00:00:00,1.12177,1.12331,1.0806,1.10665,,
267,2022-04-01,00:00:00,1.10656,1.10757,1.04709,1.0546,,
268,2022-05-01,00:00:00,1.05421,1.07869,1.03494,1.07326,,
269,2022-06-01,00:00:00,1.0732,1.07739,1.03591,1.04827,,
270,2022-07-01,00:00:00,1.04826,1.04854,0.99522,1.02258,,
271,2022-08-01,00:00:00,1.02075,1.03688,0.99004,1.00545,,
272,2022-09-01,00:00:00,1.0051,1.01979,0.95357,0.9799,,
273,2022-10-01,00:00:00,0.97747,1.00933,0.96314,0.98827,,
274,2022-11-01,00:00:00,0.98827,1.04969,0.97302,1.04055,,
275,2022-12-01,00:00:00,1.0408,1.07363,1.0393,1.06976,,
276,2023-01-01,00:00:00,1.07016,1.09294,1.04832,1.08614,,
277,2023-02-01,00:00:00,1.08607,1.10329,1.0533,1.05741,,
278,2023-03-01,00:00:00,1.05751,1.09299,1.0516,1.08429,,
279,2023-04-01,00:00:00,1.08398,1.10956,1.07882,1.10163,,
280,2023-05-01,00:00:00,1.10119,1.10918,1.06353,1.06885,,
281,2023-06-01,00:00:00,1.06872,1.10122,1.06619,1.09092,,
282,2023-07-01,00:00:00,1.0909,1.12758,1.08336,1.09964,,
283,2023-08-01,00:00:00,1.09966,1.10653,1.07656,1.08427,,
284,2023-09-01,00:00:00,1.08428,1.08818,1.04881,1.05735,,
285,2023-10-01,00:00:00,1.05651,1.06947,1.0448,1.05752,,
286,2023-11-01,00:00:00,1.05769,1.10169,1.05166,1.08866,,
287,2023-12-01,00:00:00,1.08845,1.11396,1.07235,1.1036,,
288,2024-01-01,00:00:00,1.10437,1.10451,1.07945,1.08174,,
289,2024-02-01,00:00:00,1.08173,1.08976,1.06945,1.08038,,
290,2024-03-01,00:00:00,1.08045,1.09813,1.07678,1.07917,,
291,2024-04-01,00:00:00,1.0787,1.0885,1.06011,1.06655,,
292,2024-05-01,00:00:00,1.0665,1.08949,1.06494,1.08474,,
293,2024-06-01,00:00:00,1.085,1.0916,1.06659,1.07116,,
294,2024-07-01,00:00:00,1.0745,1.0948,1.0712,1.08247,,
295,2024-08-01,00:00:00,1.08238,1.12014,1.07773,1.10465,,
296,2024-09-01,00:00:00,1.10461,1.1214,1.10018,1.11341,,
297,2024-10-01,00:00:00,1.11334,1.11439,1.07611,1.08817,,
298,2024-11-01,00:00:00,1.08817,1.09369,1.03313,1.05755,,
299,2024-12-01,00:00:00,1.057,1.06296,1.03428,1.03493,,
300,2025-01-01,00:00:00,1.03515,1.0533,1.01772,1.0364,,
301,2025-02-01,00:00:00,1.02509,1.05286,1.02111,1.03743,,
302,2025-03-01,00:00:00,1.04025,1.09546,1.03885,1.08139,,
303,2025-04-01,00:00:00,1.0813,1.15727,1.07779,1.13265,,
304,2025-05-01,00:00:00,1.13259,1.14181,1.1065,1.13457,,
305,2025-06-01,00:00:00,1.1346,1.17881,1.13398,1.17862,,
306,2025-07-01,00:00:00,1.17849,1.18293,1.14002,1.14136,,
307,2025-08-01,00:00:00,1.14119,1.1742,1.1391,1.16825,,
308,2025-09-01,00:00:00,1.16943,1.19185,1.16077,1.1733,,
309,2025-10-01,00:00:00,1.17339,1.17789,1.17152,1.17395,,
