id,timestamp,date,time,open,high,low,close,volume,spread
1,2025-01-31,2025-01-31,00:00:00,1.043648,1.04684,1.03651,1.03828,0,2
2,2025-02-28,2025-02-28,00:00:00,1.038282,1.05294,1.02096,1.040703,0,2
3,2025-03-31,2025-03-31,00:00:00,1.04072,1.0955,1.03596,1.08035,0,2
4,2025-04-30,2025-04-30,00:00:00,1.080375,1.15739,1.07781,1.13692,0,2
5,2025-05-31,2025-05-31,00:00:00,1.13695,1.14193,1.1065,1.13457,0,2
6,2025-06-30,2025-06-30,00:00:00,1.13556,1.17541,1.13506,1.17181,0,2
7,2025-07-31,2025-07-31,00:00:00,1.17216,1.18306,1.13998,1.14107,0,2
8,2025-08-31,2025-08-31,00:00:00,1.14114,1.17432,1.13914,1.1683,0,2
9,2025-09-30,2025-09-30,00:00:00,1.16884,1.19183,1.1608,1.17305,0,2
10,2025-10-31,2025-10-31,00:00:00,1.17302,1.17786,1.15421,1.15549,0,2
11,2025-11-30,2025-11-30,00:00:00,1.15556,1.16553,1.14689,1.1588,0,2
