date,dtwexbgs,exy,dxy_exy_ratio,exy_dxy_ratio,dxy_exy_spread,dxy_exy_momentum,exy_dxy_momentum
2014-06-03,94.0536,73.3998825601879,1.2813862464,0.780404817680428,20.653717439812098,0.0034341471601868623,-0.0034223941550182158
2014-06-04,94.1239,73.42683016374183,1.2818733941000002,0.7801082420484258,20.69706983625818,0.0038156251401979535,-0.003801121485496828
2014-06-05,93.9732,73.4322220590395,1.2797270376,0.7814166385633298,20.540977940960502,0.0014002288958649967,-0.0013982709964117657
2014-06-06,93.9069,73.31915829606277,1.2807962090999998,0.7807643346342257,20.587741703937226,0.0034576192480024748,-0.0034457053109963054
2014-06-09,93.9628,73.58893222459342,1.2768604892,0.7831709168372315,20.37386777540658,0.001433398981022016,-0.0014313472892761858
2014-06-10,94.0638,73.83888355608063,1.2739060434,0.7849872486129694,20.22491644391937,-0.0039006659832724333,0.003915940760188308
2014-06-11,93.9744,73.89890629618682,1.2716615808,0.7863727387052944,20.07549370381318,-0.0057159827305564015,0.005748843017967964
2014-06-12,93.8155,73.7680731779286,1.2717629179999999,0.7863100785896637,20.0474268220714,-0.007510091845481126,0.007566920110498199
2014-06-13,93.9168,73.95355716609969,1.2699429696,0.7874369353097602,19.96324283390031,-0.009307022483586724,0.009394456905224668
2014-06-16,93.8639,73.64854912358227,1.2744840342,0.7846312493256968,20.21535087641773,-0.004096970092804186,0.004113824307961034
2014-06-17,94.0829,73.83888355608063,1.2741647147,0.7848278864286776,20.244016443919364,-0.0051776343128464575,0.00520458173381555
2014-06-18,94.0525,73.70826269624825,1.2760102674999998,0.783692753475434,20.34423730375174,-0.0006658689083040015,0.0006663125851376073
2014-06-19,93.752,73.42143906020557,1.27690224,0.7831453095422559,20.330560939794424,0.0023519761253376625,-0.0023464573137564892
2014-06-20,93.7591,73.60518180479906,1.2738111326000001,0.785045737478272,20.153918195200944,0.0016903489359549884,-0.0016874964780788648
2014-06-23,93.628,73.56727727506805,1.272685404,0.7857401340952285,20.06072272493195,0.0007253600391579074,-0.000724834273341024
2014-06-24,93.7093,73.59434795407712,1.2733219684000001,0.7853473236282538,20.114952045922877,0.002660748459487383,-0.0026536876641231055
2014-06-25,93.5851,73.32453438920663,1.2763135937999999,0.7835065025223741,20.260565610793364,0.001435529634663757,-0.0014334718433522964
2014-06-26,93.5471,73.47538574577517,1.273176031,0.7854373438169133,20.07171425422483,-0.0007759465386174558,0.0007765490992031054
2014-06-27,93.3983,73.36218912772358,1.2731122273,0.7854767070463121,20.036110872276424,-0.002271173104020363,0.0022763430731838064
2014-06-30,93.2058,73.04601899196493,1.2759874020000002,0.7837067971302745,20.15978100803507,-0.0007164510886910058,0.0007169647588731731
2014-07-01,93.1365,73.09407207075506,1.2742004565,0.7848058717125409,20.042427929244937,0.0003056370681933096,-0.00030554368271784593
2014-07-02,93.2478,73.22788517867605,1.2733919567999998,0.7853041592260198,20.01991482132395,0.000555166891817338,-0.0005548588525526865
2014-07-03,93.3149,73.47538574577517,1.270015789,0.7873917857252719,19.839514254224824,-0.0025964991432250173,0.0026032585016944054
2014-07-04,93.3149,73.47538574577517,1.270015789,0.7873917857252719,19.839514254224824,-0.004934371012416561,0.004958839767621237
2014-07-07,93.3803,73.50779182593354,1.2703456012000003,0.7871873599242403,19.872508174066468,-0.002223125263971948,0.0022280785617125876
2014-07-08,93.323,73.45379756133393,1.2704993219999998,0.7870921162128729,19.869202438666065,-0.00205237625086796,0.002056597162040985
2014-07-09,93.228,73.36757153338225,1.2706976399999999,0.7869692746104416,19.860428466617748,-0.004145622434601703,0.004162880164001903
2014-07-10,93.3152,73.52941176470587,1.2690867200000002,0.7879682170182979,19.785788235294135,-0.004013290431590599,0.004029461832206094
2014-07-11,93.4171,73.54022650389763,1.2702857258000002,0.7872244642993373,19.876873496102377,-0.0024393361238165268,0.002445301034964764
2014-07-14,93.4101,73.42143906020557,1.2722455620000002,0.7860117809552241,19.98866093979443,0.0017557049442322725,-0.0017526278468560363
2014-07-15,93.5796,73.67567965814484,1.2701559108,0.7873049217793712,19.903920341855155,0.0001103307543210974,-0.00011031858278875983
2014-07-16,93.5991,73.90983000739098,1.266395823,0.7896425286930213,19.689269992609027,-0.00310921547354448,0.0031189128456245996
2014-07-17,93.6586,73.90983000739098,1.267200858,0.7891408798272767,19.748769992609027,-0.002596195010011848,0.002602952783038237
2014-07-18,93.6608,73.99186089530151,1.265825712,0.7899981731450246,19.66893910469848,-0.0038340576441141527,0.0038488142196939634
2014-07-21,93.6069,73.94262052647146,1.2659397155999998,0.7899270302346457,19.664279473528538,-0.002479739446016982,0.002485903839827497
2014-07-22,93.6306,74.23904974016334,1.2612041819999997,0.79289302578605,19.391550259836663,-0.007149213452966374,0.0072006927423906575
2014-07-23,93.5951,74.28316743425938,1.2599772362000004,0.793665132408207,19.31193256574062,-0.009643048611396754,0.00973694242048384
2014-07-24,93.6836,74.25007425007425,1.2617307248,0.7925621373439348,19.43352574992575,-0.006633190404706668,0.006677483423680242
2014-07-25,93.8294,74.45461990916536,1.2602226714000002,0.7935105618192736,19.374780090834648,-0.0048745830394292256,0.00489846099431146
2014-07-28,93.83,74.4047619047619,1.2610752,0.7929741223996792,19.4252380952381,-0.004834007143641017,0.004857488276670763
2014-07-29,94.0443,74.57121551081283,1.2611340629999999,0.7929371106043942,19.473084489187173,-0.0037063941390378385,0.0037201826020298867
2014-07-30,94.3473,74.74958887726117,1.2621781794,0.7922811662576583,19.59771112273883,-0.002971339119586025,0.002980194287456328
2014-07-31,94.4467,74.68259895444362,1.264641313,0.7907380454207888,19.764101045556387,0.002725277198613263,-0.002717870248795329
2014-08-01,94.4754,74.42691277165824,1.2693714743999998,0.787791454406737,20.048487228341756,0.007455879304876678,-0.007400700574620944
2014-08-04,94.448,74.5489786789921,1.2669254719999998,0.7893124118985273,19.899021321007893,0.004117159943793247,-0.004100278441634964
2014-08-05,94.6754,74.81669908723627,1.2654313964,0.7902443410562435,19.858700912763723,0.004133178301111817,-0.0041161654553678595
2014-08-06,94.6092,74.87832272557095,1.2635058659999998,0.7914486405716458,19.730877274429048,0.001927455238196485,-0.0019237473013836714
2014-08-07,94.6364,74.839095943721,1.2645315767999998,0.7908066657620219,19.79730405627899,0.0026940147758105493,-0.002686776560058446
2014-08-08,94.6027,74.56009543692215,1.2688114124,0.7881391909207893,20.042604563077845,0.005255385577298766,-0.0052279108898090065
2014-08-11,94.4767,74.71049682480388,1.2645706294999999,0.7907822439268506,19.76620317519611,-5.5892132633683644e-05,5.589525673865836e-05
2014-08-12,94.5211,74.8671108781912,1.2625183327000002,0.7920677063448394,19.653989121808806,-0.005398846467098095,0.005428152227574756
2014-08-13,94.4681,74.81110196753198,1.2627550927,0.7919191977771541,19.656998032468024,-0.0032917321438146185,0.0033026034296821383
2014-08-14,94.3508,74.76076555023924,1.2620363008,0.792370234807116,19.590034449760765,-0.0026829550852449646,0.0026901726977646145
2014-08-15,94.2941,74.67144563918757,1.2627865872000001,0.791899446934512,19.622654360812433,-0.0005692722284517115,0.0005695964839116385
2014-08-18,94.2519,74.86150621350501,1.2590168802000001,0.7942705262546962,19.390393786494997,-0.004361058830934961,0.004380160970616664
2014-08-19,94.4356,75.07507507507508,1.2578821919999998,0.7949870078135267,19.360524924924917,-0.008613746923451182,0.008688588223530802
2014-08-20,94.5937,75.27853056308341,1.2565827108,0.7958091348904146,19.31516943691659,-0.006316704273891083,0.006356858670222065
2014-08-21,94.673,75.27853056308341,1.257636132,0.7951425492282214,19.394469436916594,-0.003867033510364326,0.0038820455104418006
2014-08-22,94.8012,75.54581853894386,1.2548834844,0.7968867328572198,19.255381461056132,-0.006233677730151932,0.006272780220518692
2014-08-25,94.9159,75.72315614114797,1.2534593753999999,0.79779211008006,19.192743858852026,-0.006796100393121174,0.006842603412865245
2014-08-26,94.8617,75.82075972401243,1.2511309613000001,0.7992768390616279,19.040940275987566,-0.009230083703885561,0.009316071826636962
2014-08-27,94.6863,75.80351728320196,1.2491016695999997,0.8005753449358772,18.882782716798047,-0.007875359541188454,0.007937873146207197
2014-08-28,94.6947,75.88404917286385,1.2478867566,0.801354766136477,18.810650827136143,-0.007946241280439303,0.008009889797399028
2014-08-29,94.7251,76.04562737642586,1.2456350649999999,0.8028033475438491,18.679472623574142,-0.00871223653318487,0.008788806695964269
2014-09-01,94.7251,76.04562737642586,1.2456350649999999,0.8028033475438491,18.679472623574142,-0.009542559007838847,0.009634496761698141
2014-09-02,95.063,76.19628162145688,1.247606812,0.8015345783475892,18.866718378543126,-0.005798683694908435,0.005832504543907602
2014-09-03,94.8709,76.1266747868453,1.2462241424000002,0.80242387061623,18.744225213154706,-0.005772211801990612,0.005805723668669938
2014-09-04,95.2641,77.36345350456445,1.2313837565999999,0.8120945193894075,17.900646495435552,-0.015783483352919125,0.0160365967101308
2014-09-05,95.2203,77.18431614695893,1.2336742068,0.8105867776824788,18.03598385304106,-0.012350846352595202,0.012505297358868184
2014-09-08,95.4167,77.23200494284832,1.2354554316,0.809418109647979,18.184695057151686,-0.009961901538141582,0.010062139581919816
2014-09-09,95.8811,77.46533426291735,1.2377291199,0.8079312217206243,18.41576573708265,-0.006346919191777767,0.0063874598834992025
2014-09-10,95.8641,77.47133560582586,1.2374138027999997,0.8081370983071438,18.392764394174137,-0.0066000568151958205,0.006643906978730296
2014-09-11,95.9184,77.30364873222015,1.2408004224000002,0.805931382635867,18.61475126777985,-0.005455556618105151,0.005485482981086198
2014-09-12,96.0748,77.19027402547279,1.244649034,0.8034393412785954,18.884525974527207,-0.0012639045789683,0.001265504055338651
2014-09-15,96.1195,77.21411474017451,1.2448436445,0.8033137369646587,18.905385259825493,0.010930701195185799,-0.010812512848074385
2014-09-16,95.8483,77.06535141800246,1.2437275408,0.8040346194768448,18.78294858199753,0.008149099612025701,-0.008083228577163593
2014-09-17,95.9106,77.17240314863405,1.2428095548,0.8046285097646563,18.738196851365956,0.005952560498662329,-0.005917337191041816
2014-09-18,96.1284,77.44133818632388,1.2413060291999998,0.8056031119453135,18.687061813676124,0.002889896700732697,-0.0028815692632259138
2014-09-19,96.3417,77.91195948578105,1.2365457195000003,0.8087044289833069,18.42974051421895,-0.0007015303191504341,0.0007020228094360981
