id,timestamp,time,open,high,low,close,volume,spread
96,1990-05-17,00:00:00,,,,,,
97,1990-05-18,00:00:00,,,,,,
98,1990-05-21,00:00:00,,,,,,
99,1990-05-22,00:00:00,,,,,,
100,1990-05-23,00:00:00,,,,,,
101,1990-05-24,00:00:00,,,,,,
102,1990-05-25,00:00:00,,,,,,
103,1990-05-29,00:00:00,,,,,,
104,1990-05-30,00:00:00,,,,,,
105,1990-05-31,00:00:00,,,,,,
106,1990-06-01,00:00:00,,,,,,
107,1990-06-04,00:00:00,,,,,,
108,1990-06-05,00:00:00,,,,,,
109,1990-06-06,00:00:00,,,,,,
110,1990-06-07,00:00:00,,,,,,
111,1990-06-08,00:00:00,,,,,,
112,1990-06-11,00:00:00,,,,,,
113,1990-06-12,00:00:00,,,,,,
114,1990-06-13,00:00:00,,,,,,
115,1990-06-14,00:00:00,,,,,,
116,1990-06-15,00:00:00,,,,,,
117,1990-06-18,00:00:00,,,,,,
118,1990-06-19,00:00:00,,,,,,
119,1990-06-20,00:00:00,,,,,,
120,1990-06-21,00:00:00,,,,,,
121,1990-06-22,00:00:00,,,,,,
122,1990-06-25,00:00:00,,,,,,
123,1990-06-26,00:00:00,,,,,,
124,1990-06-27,00:00:00,,,,,,
125,1990-06-28,00:00:00,,,,,,
126,1990-06-29,00:00:00,,,,,,
127,1990-07-02,00:00:00,,,,,,
128,1990-07-03,00:00:00,,,,,,
129,1990-07-05,00:00:00,,,,,,
130,1990-07-06,00:00:00,,,,,,
131,1990-07-09,00:00:00,,,,,,
132,1990-07-10,00:00:00,,,,,,
133,1990-07-11,00:00:00,,,,,,
134,1990-07-12,00:00:00,,,,,,
135,1990-07-13,00:00:00,,,,,,
136,1990-07-16,00:00:00,,,,,,
137,1990-07-17,00:00:00,,,,,,
138,1990-07-18,00:00:00,,,,,,
139,1990-07-19,00:00:00,,,,,,
140,1990-07-20,00:00:00,,,,,,
141,1990-07-23,00:00:00,,,,,,
142,1990-07-24,00:00:00,,,,,,
143,1990-07-25,00:00:00,,,,,,
144,1990-07-26,00:00:00,,,,,,
145,1990-07-27,00:00:00,,,,,,
146,1990-07-30,00:00:00,,,,,,
147,1990-07-31,00:00:00,,,,,,
148,1990-08-01,00:00:00,,,,,,
149,1990-08-02,00:00:00,,,,,,
150,1990-08-03,00:00:00,,,,,,
151,1990-08-06,00:00:00,,,,,,
152,1990-08-07,00:00:00,,,,,,
153,1990-08-08,00:00:00,,,,,,
154,1990-08-09,00:00:00,,,,,,
155,1990-08-10,00:00:00,,,,,,
156,1990-08-13,00:00:00,,,,,,
157,1990-08-14,00:00:00,,,,,,
158,1990-08-15,00:00:00,,,,,,
159,1990-08-16,00:00:00,,,,,,
160,1990-08-17,00:00:00,,,,,,
161,1990-08-20,00:00:00,,,,,,
162,1990-08-21,00:00:00,,,,,,
163,1990-08-22,00:00:00,,,,,,
164,1990-08-23,00:00:00,,,,,,
165,1990-08-24,00:00:00,,,,,,
166,1990-08-27,00:00:00,,,,,,
167,1990-08-28,00:00:00,,,,,,
168,1990-08-29,00:00:00,,,,,,
169,1990-08-30,00:00:00,,,,,,
170,1990-08-31,00:00:00,,,,,,
171,1990-09-04,00:00:00,,,,,,
172,1990-09-05,00:00:00,,,,,,
173,1990-09-06,00:00:00,,,,,,
174,1990-09-07,00:00:00,,,,,,
175,1990-09-10,00:00:00,,,,,,
176,1990-09-11,00:00:00,,,,,,
177,1990-09-12,00:00:00,,,,,,
178,1990-09-13,00:00:00,,,,,,
179,1990-09-14,00:00:00,,,,,,
180,1990-09-17,00:00:00,,,,,,
181,1990-09-18,00:00:00,,,,,,
182,1990-09-19,00:00:00,,,,,,
183,1990-09-20,00:00:00,,,,,,
184,1990-09-21,00:00:00,,,,,,
185,1990-09-24,00:00:00,,,,,,
186,1990-09-25,00:00:00,,,,,,
187,1990-09-26,00:00:00,,,,,,
188,1990-09-27,00:00:00,,,,,,
189,1990-09-28,00:00:00,,,,,,
190,1990-10-01,00:00:00,,,,,,
191,1990-10-02,00:00:00,,,,,,
192,1990-10-03,00:00:00,,,,,,
193,1990-10-04,00:00:00,,,,,,
194,1990-10-05,00:00:00,,,,,,
195,1990-10-08,00:00:00,,,,,,
196,1990-10-09,00:00:00,,,,,,
197,1990-10-10,00:00:00,,,,,,
198,1990-10-11,00:00:00,,,,,,
199,1990-10-12,00:00:00,,,,,,
200,1990-10-15,00:00:00,,,,,,
201,1990-10-16,00:00:00,,,,,,
202,1990-10-17,00:00:00,,,,,,
203,1990-10-18,00:00:00,,,,,,
204,1990-10-19,00:00:00,,,,,,
205,1990-10-22,00:00:00,,,,,,
206,1990-10-23,00:00:00,,,,,,
207,1990-10-24,00:00:00,,,,,,
208,1990-10-25,00:00:00,,,,,,
209,1990-10-26,00:00:00,,,,,,
210,1990-10-29,00:00:00,,,,,,
211,1990-10-30,00:00:00,,,,,,
212,1990-10-31,00:00:00,,,,,,
213,1990-11-01,00:00:00,,,,,,
214,1990-11-02,00:00:00,,,,,,
215,1990-11-05,00:00:00,,,,,,
216,1990-11-06,00:00:00,,,,,,
217,1990-11-07,00:00:00,,,,,,
218,1990-11-08,00:00:00,,,,,,
219,1990-11-09,00:00:00,,,,,,
220,1990-11-12,00:00:00,,,,,,
221,1990-11-13,00:00:00,,,,,,
222,1990-11-14,00:00:00,,,,,,
223,1990-11-15,00:00:00,,,,,,
224,1990-11-16,00:00:00,,,,,,
225,1990-11-19,00:00:00,,,,,,
226,1990-11-20,00:00:00,,,,,,
227,1990-11-21,00:00:00,,,,,,
228,1990-11-23,00:00:00,,,,,,
229,1990-11-26,00:00:00,,,,,,
230,1990-11-27,00:00:00,,,,,,
231,1990-11-28,00:00:00,,,,,,
232,1990-11-29,00:00:00,,,,,,
233,1990-11-30,00:00:00,,,,,,
234,1990-12-03,00:00:00,,,,,,
235,1990-12-04,00:00:00,,,,,,
236,1990-12-05,00:00:00,,,,,,
237,1990-12-06,00:00:00,,,,,,
238,1990-12-07,00:00:00,,,,,,
239,1990-12-10,00:00:00,,,,,,
240,1990-12-11,00:00:00,,,,,,
241,1990-12-12,00:00:00,,,,,,
242,1990-12-13,00:00:00,,,,,,
243,1990-12-14,00:00:00,,,,,,
244,1990-12-17,00:00:00,,,,,,
245,1990-12-18,00:00:00,,,,,,
246,1990-12-19,00:00:00,,,,,,
247,1990-12-20,00:00:00,,,,,,
248,1990-12-21,00:00:00,,,,,,
249,1990-12-24,00:00:00,,,,,,
250,1990-12-26,00:00:00,,,,,,
251,1990-12-27,00:00:00,,,,,,
252,1990-12-28,00:00:00,,,,,,
253,1990-12-31,00:00:00,,,,,,
254,1991-01-02,00:00:00,,,,,,
255,1991-01-03,00:00:00,,,,,,
256,1991-01-04,00:00:00,,,,,,
257,1991-01-07,00:00:00,,,,,,
258,1991-01-08,00:00:00,,,,,,
259,1991-01-09,00:00:00,,,,,,
260,1991-01-10,00:00:00,,,,,,
261,1991-01-11,00:00:00,,,,,,
262,1991-01-14,00:00:00,,,,,,
263,1991-01-15,00:00:00,,,,,,
264,1991-01-16,00:00:00,,,,,,
265,1991-01-17,00:00:00,,,,,,
266,1991-01-18,00:00:00,,,,,,
267,1991-01-21,00:00:00,,,,,,
268,1991-01-22,00:00:00,,,,,,
269,1991-01-23,00:00:00,,,,,,
270,1991-01-24,00:00:00,,,,,,
271,1991-01-25,00:00:00,,,,,,
272,1991-01-28,00:00:00,,,,,,
273,1991-01-29,00:00:00,,,,,,
274,1991-01-30,00:00:00,,,,,,
275,1991-01-31,00:00:00,,,,,,
276,1991-02-01,00:00:00,,,,,,
277,1991-02-04,00:00:00,,,,,,
278,1991-02-05,00:00:00,,,,,,
279,1991-02-06,00:00:00,,,,,,
280,1991-02-07,00:00:00,,,,,,
281,1991-02-08,00:00:00,,,,,,
282,1991-02-11,00:00:00,,,,,,
283,1991-02-12,00:00:00,,,,,,
284,1991-02-13,00:00:00,,,,,,
285,1991-02-14,00:00:00,,,,,,
286,1991-02-15,00:00:00,,,,,,
287,1991-02-19,00:00:00,,,,,,
288,1991-02-20,00:00:00,,,,,,
289,1991-02-21,00:00:00,,,,,,
290,1991-02-22,00:00:00,,,,,,
291,1991-02-25,00:00:00,,,,,,
292,1991-02-26,00:00:00,,,,,,
293,1991-02-27,00:00:00,,,,,,
294,1991-02-28,00:00:00,,,,,,
295,1991-03-04,00:00:00,,,,,,
296,1991-03-05,00:00:00,,,,,,
297,1991-03-06,00:00:00,,,,,,
298,1991-03-07,00:00:00,,,,,,
299,1991-03-08,00:00:00,,,,,,
300,1991-03-11,00:00:00,,,,,,
301,1991-03-12,00:00:00,,,,,,
302,1991-03-13,00:00:00,,,,,,
303,1991-03-14,00:00:00,,,,,,
304,1991-03-15,00:00:00,,,,,,
305,1991-03-18,00:00:00,,,,,,
306,1991-03-19,00:00:00,,,,,,
307,1991-03-20,00:00:00,,,,,,
308,1991-03-21,00:00:00,,,,,,
309,1991-03-22,00:00:00,,,,,,
310,1991-03-25,00:00:00,,,,,,
311,1991-03-26,00:00:00,,,,,,
312,1991-03-27,00:00:00,,,,,,
313,1991-03-28,00:00:00,,,,,,
314,1991-04-01,00:00:00,,,,,,
315,1991-04-02,00:00:00,,,,,,
316,1991-04-03,00:00:00,,,,,,
317,1991-04-04,00:00:00,,,,,,
318,1991-04-05,00:00:00,,,,,,
319,1991-04-08,00:00:00,,,,,,
320,1991-04-09,00:00:00,,,,,,
321,1991-04-10,00:00:00,,,,,,
322,1991-04-11,00:00:00,,,,,,
323,1991-04-12,00:00:00,,,,,,
324,1991-04-15,00:00:00,,,,,,
325,1991-04-16,00:00:00,,,,,,
326,1991-04-17,00:00:00,,,,,,
327,1991-04-18,00:00:00,,,,,,
328,1991-04-19,00:00:00,,,,,,
329,1991-04-22,00:00:00,,,,,,
330,1991-04-23,00:00:00,,,,,,
331,1991-04-24,00:00:00,,,,,,
332,1991-04-25,00:00:00,,,,,,
333,1991-04-26,00:00:00,,,,,,
334,1991-04-29,00:00:00,,,,,,
335,1991-04-30,00:00:00,,,,,,
336,1991-05-01,00:00:00,,,,,,
337,1991-05-02,00:00:00,,,,,,
338,1991-05-03,00:00:00,,,,,,
339,1991-05-06,00:00:00,,,,,,
340,1991-05-07,00:00:00,,,,,,
341,1991-05-08,00:00:00,,,,,,
342,1991-05-09,00:00:00,,,,,,
343,1991-05-10,00:00:00,,,,,,
344,1991-05-13,00:00:00,,,,,,
345,1991-05-14,00:00:00,,,,,,
346,1991-05-15,00:00:00,,,,,,
347,1991-05-16,00:00:00,,,,,,
348,1991-05-17,00:00:00,,,,,,
349,1991-05-20,00:00:00,,,,,,
350,1991-05-21,00:00:00,,,,,,
351,1991-05-22,00:00:00,,,,,,
352,1991-05-23,00:00:00,,,,,,
353,1991-05-24,00:00:00,,,,,,
354,1991-05-28,00:00:00,,,,,,
355,1991-05-29,00:00:00,,,,,,
356,1991-05-30,00:00:00,,,,,,
357,1991-05-31,00:00:00,,,,,,
358,1991-06-03,00:00:00,,,,,,
359,1991-06-04,00:00:00,,,,,,
360,1991-06-05,00:00:00,,,,,,
361,1991-06-06,00:00:00,,,,,,
362,1991-06-07,00:00:00,,,,,,
363,1991-06-10,00:00:00,,,,,,
364,1991-06-11,00:00:00,,,,,,
365,1991-06-12,00:00:00,,,,,,
366,1991-06-13,00:00:00,,,,,,
367,1991-06-14,00:00:00,,,,,,
368,1991-06-17,00:00:00,,,,,,
369,1991-06-18,00:00:00,,,,,,
370,1991-06-19,00:00:00,,,,,,
371,1991-06-20,00:00:00,,,,,,
372,1991-06-21,00:00:00,,,,,,
373,1991-06-24,00:00:00,,,,,,
374,1991-06-25,00:00:00,,,,,,
375,1991-06-26,00:00:00,,,,,,
376,1991-06-27,00:00:00,,,,,,
377,1991-06-28,00:00:00,,,,,,
378,1991-07-01,00:00:00,,,,,,
379,1991-07-02,00:00:00,,,,,,
380,1991-07-03,00:00:00,,,,,,
381,1991-07-05,00:00:00,,,,,,
382,1991-07-08,00:00:00,,,,,,
383,1991-07-09,00:00:00,,,,,,
384,1991-07-10,00:00:00,,,,,,
385,1991-07-11,00:00:00,,,,,,
386,1991-07-12,00:00:00,,,,,,
387,1991-07-15,00:00:00,,,,,,
388,1991-07-16,00:00:00,,,,,,
389,1991-07-17,00:00:00,,,,,,
390,1991-07-18,00:00:00,,,,,,
391,1991-07-19,00:00:00,,,,,,
392,1991-07-22,00:00:00,,,,,,
393,1991-07-23,00:00:00,,,,,,
394,1991-07-24,00:00:00,,,,,,
395,1991-07-25,00:00:00,,,,,,
396,1991-07-26,00:00:00,,,,,,
397,1991-07-29,00:00:00,,,,,,
398,1991-07-30,00:00:00,,,,,,
399,1991-07-31,00:00:00,,,,,,
400,1991-08-01,00:00:00,,,,,,
401,1991-08-02,00:00:00,,,,,,
402,1991-08-05,00:00:00,,,,,,
403,1991-08-06,00:00:00,,,,,,
404,1991-08-07,00:00:00,,,,,,
405,1991-08-08,00:00:00,,,,,,
406,1991-08-09,00:00:00,,,,,,
407,1991-08-12,00:00:00,,,,,,
408,1991-08-13,00:00:00,,,,,,
409,1991-08-14,00:00:00,,,,,,
410,1991-08-15,00:00:00,,,,,,
411,1991-08-16,00:00:00,,,,,,
412,1991-08-19,00:00:00,,,,,,
413,1991-08-20,00:00:00,,,,,,
414,1991-08-21,00:00:00,,,,,,
415,1991-08-22,00:00:00,,,,,,
416,1991-08-23,00:00:00,,,,,,
417,1991-08-26,00:00:00,,,,,,
418,1991-08-27,00:00:00,,,,,,
419,1991-08-28,00:00:00,,,,,,
420,1991-08-29,00:00:00,,,,,,
421,1991-08-30,00:00:00,,,,,,
422,1991-09-03,00:00:00,,,,,,
423,1991-09-04,00:00:00,,,,,,
424,1991-09-05,00:00:00,,,,,,
425,1991-09-06,00:00:00,,,,,,
426,1991-09-09,00:00:00,,,,,,
427,1991-09-10,00:00:00,,,,,,
428,1991-09-11,00:00:00,,,,,,
429,1991-09-12,00:00:00,,,,,,
430,1991-09-13,00:00:00,,,,,,
431,1991-09-16,00:00:00,,,,,,
432,1991-09-17,00:00:00,,,,,,
433,1991-09-18,00:00:00,,,,,,
434,1991-09-19,00:00:00,,,,,,
435,1991-09-20,00:00:00,,,,,,
436,1991-09-23,00:00:00,,,,,,
437,1991-09-24,00:00:00,,,,,,
438,1991-09-25,00:00:00,,,,,,
439,1991-09-26,00:00:00,,,,,,
440,1991-09-27,00:00:00,,,,,,
441,1991-09-30,00:00:00,,,,,,
442,1991-10-01,00:00:00,,,,,,
443,1991-10-02,00:00:00,,,,,,
444,1991-10-03,00:00:00,,,,,,
445,1991-10-04,00:00:00,,,,,,
446,1991-10-07,00:00:00,,,,,,
447,1991-10-08,00:00:00,,,,,,
448,1991-10-09,00:00:00,,,,,,
449,1991-10-10,00:00:00,,,,,,
450,1991-10-11,00:00:00,,,,,,
451,1991-10-14,00:00:00,,,,,,
452,1991-10-15,00:00:00,,,,,,
453,1991-10-16,00:00:00,,,,,,
454,1991-10-17,00:00:00,,,,,,
455,1991-10-18,00:00:00,,,,,,
456,1991-10-21,00:00:00,,,,,,
457,1991-10-22,00:00:00,,,,,,
458,1991-10-23,00:00:00,,,,,,
459,1991-10-24,00:00:00,,,,,,
460,1991-10-25,00:00:00,,,,,,
461,1991-10-28,00:00:00,,,,,,
462,1991-10-29,00:00:00,,,,,,
463,1991-10-30,00:00:00,,,,,,
464,1991-10-31,00:00:00,,,,,,
465,1991-11-01,00:00:00,,,,,,
466,1991-11-04,00:00:00,,,,,,
467,1991-11-05,00:00:00,,,,,,
468,1991-11-06,00:00:00,,,,,,
469,1991-11-07,00:00:00,,,,,,
470,1991-11-08,00:00:00,,,,,,
471,1991-11-11,00:00:00,,,,,,
472,1991-11-12,00:00:00,,,,,,
473,1991-11-13,00:00:00,,,,,,
474,1991-11-14,00:00:00,,,,,,
475,1991-11-15,00:00:00,,,,,,
476,1991-11-18,00:00:00,,,,,,
477,1991-11-19,00:00:00,,,,,,
478,1991-11-20,00:00:00,,,,,,
479,1991-11-21,00:00:00,,,,,,
480,1991-11-22,00:00:00,,,,,,
481,1991-11-25,00:00:00,,,,,,
482,1991-11-26,00:00:00,,,,,,
483,1991-11-27,00:00:00,,,,,,
484,1991-11-29,00:00:00,,,,,,
485,1991-12-02,00:00:00,,,,,,
486,1991-12-03,00:00:00,,,,,,
487,1991-12-04,00:00:00,,,,,,
488,1991-12-05,00:00:00,,,,,,
489,1991-12-06,00:00:00,,,,,,
490,1991-12-09,00:00:00,,,,,,
491,1991-12-10,00:00:00,,,,,,
492,1991-12-11,00:00:00,,,,,,
493,1991-12-12,00:00:00,,,,,,
494,1991-12-13,00:00:00,,,,,,
495,1991-12-16,00:00:00,,,,,,
496,1991-12-17,00:00:00,,,,,,
497,1991-12-18,00:00:00,,,,,,
498,1991-12-19,00:00:00,,,,,,
499,1991-12-20,00:00:00,,,,,,
500,1991-12-23,00:00:00,,,,,,
501,1991-12-24,00:00:00,,,,,,
502,1991-12-26,00:00:00,,,,,,
503,1991-12-27,00:00:00,,,,,,
504,1991-12-30,00:00:00,,,,,,
505,1991-12-31,00:00:00,,,,,,
506,1992-01-02,00:00:00,,,,,,
507,1992-01-03,00:00:00,,,,,,
508,1992-01-06,00:00:00,,,,,,
509,1992-01-07,00:00:00,,,,,,
510,1992-01-08,00:00:00,,,,,,
511,1992-01-09,00:00:00,,,,,,
512,1992-01-10,00:00:00,,,,,,
513,1992-01-13,00:00:00,,,,,,
514,1992-01-14,00:00:00,,,,,,
515,1992-01-15,00:00:00,,,,,,
516,1992-01-16,00:00:00,,,,,,
517,1992-01-17,00:00:00,,,,,,
518,1992-01-20,00:00:00,,,,,,
519,1992-01-21,00:00:00,,,,,,
520,1992-01-22,00:00:00,,,,,,
521,1992-01-23,00:00:00,,,,,,
522,1992-01-24,00:00:00,,,,,,
523,1992-01-27,00:00:00,,,,,,
524,1992-01-28,00:00:00,,,,,,
525,1992-01-29,00:00:00,,,,,,
526,1992-01-30,00:00:00,,,,,,
527,1992-01-31,00:00:00,,,,,,
528,1992-02-03,00:00:00,,,,,,
529,1992-02-04,00:00:00,,,,,,
530,1992-02-05,00:00:00,,,,,,
531,1992-02-06,00:00:00,,,,,,
532,1992-02-07,00:00:00,,,,,,
533,1992-02-10,00:00:00,,,,,,
534,1992-02-11,00:00:00,,,,,,
535,1992-02-12,00:00:00,,,,,,
536,1992-02-13,00:00:00,,,,,,
537,1992-02-14,00:00:00,,,,,,
538,1992-02-18,00:00:00,,,,,,
539,1992-02-19,00:00:00,,,,,,
540,1992-02-20,00:00:00,,,,,,
541,1992-02-21,00:00:00,,,,,,
542,1992-02-24,00:00:00,,,,,,
543,1992-02-25,00:00:00,,,,,,
544,1992-02-26,00:00:00,,,,,,
545,1992-02-27,00:00:00,,,,,,
546,1992-02-28,00:00:00,,,,,,
547,1992-03-02,00:00:00,,,,,,
548,1992-03-03,00:00:00,,,,,,
549,1992-03-04,00:00:00,,,,,,
550,1992-03-05,00:00:00,,,,,,
551,1992-03-06,00:00:00,,,,,,
552,1992-03-09,00:00:00,,,,,,
553,1992-03-10,00:00:00,,,,,,
554,1992-03-11,00:00:00,,,,,,
555,1992-03-12,00:00:00,,,,,,
556,1992-03-13,00:00:00,,,,,,
557,1992-03-16,00:00:00,,,,,,
558,1992-03-17,00:00:00,,,,,,
559,1992-03-18,00:00:00,,,,,,
560,1992-03-19,00:00:00,,,,,,
561,1992-03-20,00:00:00,,,,,,
562,1992-03-23,00:00:00,,,,,,
563,1992-03-24,00:00:00,,,,,,
564,1992-03-25,00:00:00,,,,,,
565,1992-03-26,00:00:00,,,,,,
566,1992-03-27,00:00:00,,,,,,
567,1992-03-30,00:00:00,,,,,,
568,1992-03-31,00:00:00,,,,,,
569,1992-04-01,00:00:00,,,,,,
570,1992-04-02,00:00:00,,,,,,
571,1992-04-03,00:00:00,,,,,,
572,1992-04-06,00:00:00,,,,,,
573,1992-04-07,00:00:00,,,,,,
574,1992-04-08,00:00:00,,,,,,
575,1992-04-09,00:00:00,,,,,,
576,1992-04-10,00:00:00,,,,,,
577,1992-04-13,00:00:00,,,,,,
578,1992-04-14,00:00:00,,,,,,
579,1992-04-15,00:00:00,,,,,,
580,1992-04-16,00:00:00,,,,,,
581,1992-04-20,00:00:00,,,,,,
582,1992-04-21,00:00:00,,,,,,
583,1992-04-22,00:00:00,,,,,,
584,1992-04-23,00:00:00,,,,,,
585,1992-04-24,00:00:00,,,,,,
586,1992-04-27,00:00:00,,,,,,
587,1992-04-28,00:00:00,,,,,,
588,1992-04-29,00:00:00,,,,,,
589,1992-04-30,00:00:00,,,,,,
590,1992-05-01,00:00:00,,,,,,
591,1992-05-04,00:00:00,,,,,,
592,1992-05-05,00:00:00,,,,,,
593,1992-05-06,00:00:00,,,,,,
594,1992-05-07,00:00:00,,,,,,
595,1992-05-08,00:00:00,,,,,,
596,1992-05-11,00:00:00,,,,,,
597,1992-05-12,00:00:00,,,,,,
598,1992-05-13,00:00:00,,,,,,
599,1992-05-14,00:00:00,,,,,,
600,1992-05-15,00:00:00,,,,,,
601,1992-05-18,00:00:00,,,,,,
602,1992-05-19,00:00:00,,,,,,
603,1992-05-20,00:00:00,,,,,,
604,1992-05-21,00:00:00,,,,,,
605,1992-05-22,00:00:00,,,,,,
606,1992-05-26,00:00:00,,,,,,
607,1992-05-27,00:00:00,,,,,,
608,1992-05-28,00:00:00,,,,,,
609,1992-05-29,00:00:00,,,,,,
610,1992-06-01,00:00:00,,,,,,
611,1992-06-02,00:00:00,,,,,,
612,1992-06-03,00:00:00,,,,,,
613,1992-06-04,00:00:00,,,,,,
614,1992-06-05,00:00:00,,,,,,
615,1992-06-08,00:00:00,,,,,,
616,1992-06-09,00:00:00,,,,,,
617,1992-06-10,00:00:00,,,,,,
618,1992-06-11,00:00:00,,,,,,
619,1992-06-12,00:00:00,,,,,,
620,1992-06-15,00:00:00,,,,,,
621,1992-06-16,00:00:00,,,,,,
622,1992-06-17,00:00:00,,,,,,
623,1992-06-18,00:00:00,,,,,,
624,1992-06-19,00:00:00,,,,,,
625,1992-06-22,00:00:00,,,,,,
626,1992-06-23,00:00:00,,,,,,
627,1992-06-24,00:00:00,,,,,,
628,1992-06-25,00:00:00,,,,,,
629,1992-06-26,00:00:00,,,,,,
630,1992-06-29,00:00:00,,,,,,
631,1992-06-30,00:00:00,,,,,,
632,1992-07-01,00:00:00,,,,,,
633,1992-07-02,00:00:00,,,,,,
634,1992-07-06,00:00:00,,,,,,
635,1992-07-07,00:00:00,,,,,,
636,1992-07-08,00:00:00,,,,,,
637,1992-07-09,00:00:00,,,,,,
638,1992-07-10,00:00:00,,,,,,
639,1992-07-13,00:00:00,,,,,,
640,1992-07-14,00:00:00,,,,,,
641,1992-07-15,00:00:00,,,,,,
642,1992-07-16,00:00:00,,,,,,
643,1992-07-17,00:00:00,,,,,,
644,1992-07-20,00:00:00,,,,,,
645,1992-07-21,00:00:00,,,,,,
646,1992-07-22,00:00:00,,,,,,
647,1992-07-23,00:00:00,,,,,,
648,1992-07-24,00:00:00,,,,,,
649,1992-07-27,00:00:00,,,,,,
650,1992-07-28,00:00:00,,,,,,
651,1992-07-29,00:00:00,,,,,,
652,1992-07-30,00:00:00,,,,,,
653,1992-07-31,00:00:00,,,,,,
654,1992-08-03,00:00:00,,,,,,
655,1992-08-04,00:00:00,,,,,,
656,1992-08-05,00:00:00,,,,,,
657,1992-08-06,00:00:00,,,,,,
658,1992-08-07,00:00:00,,,,,,
659,1992-08-10,00:00:00,,,,,,
660,1992-08-11,00:00:00,,,,,,
661,1992-08-12,00:00:00,,,,,,
662,1992-08-13,00:00:00,,,,,,
663,1992-08-14,00:00:00,,,,,,
664,1992-08-17,00:00:00,,,,,,
