id,timestamp,time,open,high,low,close,volume,spread
114,1999-06-15,00:00:00,,,,,,
115,1999-06-16,00:00:00,,,,,,
116,1999-06-17,00:00:00,,,,,,
117,1999-06-18,00:00:00,,,,,,
118,1999-06-21,00:00:00,,,,,,
119,1999-06-22,00:00:00,,,,,,
120,1999-06-23,00:00:00,,,,,,
121,1999-06-24,00:00:00,,,,,,
122,1999-06-25,00:00:00,,,,,,
123,1999-06-28,00:00:00,,,,,,
124,1999-06-29,00:00:00,,,,,,
125,1999-06-30,00:00:00,,,,,,
126,1999-07-01,00:00:00,,,,,,
127,1999-07-02,00:00:00,,,,,,
128,1999-07-06,00:00:00,,,,,,
129,1999-07-07,00:00:00,,,,,,
130,1999-07-08,00:00:00,,,,,,
131,1999-07-09,00:00:00,,,,,,
132,1999-07-12,00:00:00,,,,,,
133,1999-07-13,00:00:00,,,,,,
134,1999-07-14,00:00:00,,,,,,
135,1999-07-15,00:00:00,,,,,,
136,1999-07-16,00:00:00,,,,,,
137,1999-07-19,00:00:00,,,,,,
138,1999-07-20,00:00:00,,,,,,
139,1999-07-21,00:00:00,,,,,,
140,1999-07-22,00:00:00,,,,,,
141,1999-07-23,00:00:00,,,,,,
142,1999-07-26,00:00:00,,,,,,
143,1999-07-27,00:00:00,,,,,,
144,1999-07-28,00:00:00,,,,,,
145,1999-07-29,00:00:00,,,,,,
146,1999-07-30,00:00:00,,,,,,
147,1999-08-02,00:00:00,,,,,,
148,1999-08-03,00:00:00,,,,,,
149,1999-08-04,00:00:00,,,,,,
150,1999-08-05,00:00:00,,,,,,
151,1999-08-06,00:00:00,,,,,,
152,1999-08-09,00:00:00,,,,,,
153,1999-08-10,00:00:00,,,,,,
154,1999-08-11,00:00:00,,,,,,
155,1999-08-12,00:00:00,,,,,,
156,1999-08-13,00:00:00,,,,,,
157,1999-08-16,00:00:00,,,,,,
158,1999-08-17,00:00:00,,,,,,
159,1999-08-18,00:00:00,,,,,,
160,1999-08-19,00:00:00,,,,,,
161,1999-08-20,00:00:00,,,,,,
162,1999-08-23,00:00:00,,,,,,
163,1999-08-24,00:00:00,,,,,,
164,1999-08-25,00:00:00,,,,,,
165,1999-08-26,00:00:00,,,,,,
166,1999-08-27,00:00:00,,,,,,
167,1999-08-30,00:00:00,,,,,,
168,1999-08-31,00:00:00,,,,,,
169,1999-09-01,00:00:00,,,,,,
170,1999-09-02,00:00:00,,,,,,
171,1999-09-03,00:00:00,,,,,,
172,1999-09-07,00:00:00,,,,,,
173,1999-09-08,00:00:00,,,,,,
174,1999-09-09,00:00:00,,,,,,
175,1999-09-10,00:00:00,,,,,,
176,1999-09-13,00:00:00,,,,,,
177,1999-09-14,00:00:00,,,,,,
178,1999-09-15,00:00:00,,,,,,
179,1999-09-16,00:00:00,,,,,,
180,1999-09-17,00:00:00,,,,,,
181,1999-09-20,00:00:00,,,,,,
182,1999-09-21,00:00:00,,,,,,
183,1999-09-22,00:00:00,,,,,,
184,1999-09-23,00:00:00,,,,,,
185,1999-09-24,00:00:00,,,,,,
186,1999-09-27,00:00:00,,,,,,
187,1999-09-28,00:00:00,,,,,,
188,1999-09-29,00:00:00,,,,,,
189,1999-09-30,00:00:00,,,,,,
190,1999-10-01,00:00:00,,,,,,
191,1999-10-04,00:00:00,,,,,,
192,1999-10-05,00:00:00,,,,,,
193,1999-10-06,00:00:00,,,,,,
194,1999-10-07,00:00:00,,,,,,
195,1999-10-08,00:00:00,,,,,,
196,1999-10-12,00:00:00,,,,,,
197,1999-10-13,00:00:00,,,,,,
198,1999-10-14,00:00:00,,,,,,
199,1999-10-15,00:00:00,,,,,,
200,1999-10-18,00:00:00,,,,,,
201,1999-10-19,00:00:00,,,,,,
202,1999-10-20,00:00:00,,,,,,
203,1999-10-21,00:00:00,,,,,,
204,1999-10-22,00:00:00,,,,,,
205,1999-10-25,00:00:00,,,,,,
206,1999-10-26,00:00:00,,,,,,
207,1999-10-27,00:00:00,,,,,,
208,1999-10-28,00:00:00,,,,,,
209,1999-10-29,00:00:00,,,,,,
210,1999-11-01,00:00:00,,,,,,
211,1999-11-02,00:00:00,,,,,,
212,1999-11-03,00:00:00,,,,,,
213,1999-11-04,00:00:00,,,,,,
214,1999-11-05,00:00:00,,,,,,
215,1999-11-08,00:00:00,,,,,,
216,1999-11-09,00:00:00,,,,,,
217,1999-11-10,00:00:00,,,,,,
218,1999-11-12,00:00:00,,,,,,
219,1999-11-15,00:00:00,,,,,,
220,1999-11-16,00:00:00,,,,,,
221,1999-11-17,00:00:00,,,,,,
222,1999-11-18,00:00:00,,,,,,
223,1999-11-19,00:00:00,,,,,,
224,1999-11-22,00:00:00,,,,,,
225,1999-11-23,00:00:00,,,,,,
226,1999-11-24,00:00:00,,,,,,
227,1999-11-26,00:00:00,,,,,,
228,1999-11-29,00:00:00,,,,,,
229,1999-11-30,00:00:00,,,,,,
230,1999-12-01,00:00:00,,,,,,
231,1999-12-02,00:00:00,,,,,,
232,1999-12-03,00:00:00,,,,,,
233,1999-12-06,00:00:00,,,,,,
234,1999-12-07,00:00:00,,,,,,
235,1999-12-08,00:00:00,,,,,,
236,1999-12-09,00:00:00,,,,,,
237,1999-12-10,00:00:00,,,,,,
238,1999-12-13,00:00:00,,,,,,
239,1999-12-14,00:00:00,,,,,,
240,1999-12-15,00:00:00,,,,,,
241,1999-12-16,00:00:00,,,,,,
242,1999-12-17,00:00:00,,,,,,
243,1999-12-20,00:00:00,,,,,,
244,1999-12-21,00:00:00,,,,,,
245,1999-12-22,00:00:00,,,,,,
246,1999-12-23,00:00:00,,,,,,
247,1999-12-24,00:00:00,,,,,,
248,1999-12-27,00:00:00,,,,,,
249,1999-12-28,00:00:00,,,,,,
250,1999-12-29,00:00:00,,,,,,
251,1999-12-30,00:00:00,,,,,,
252,1999-12-31,00:00:00,,,,,,
253,2000-01-03,00:00:00,,,,,,
254,2000-01-04,00:00:00,,,,,,
255,2000-01-05,00:00:00,,,,,,
256,2000-01-06,00:00:00,,,,,,
257,2000-01-07,00:00:00,,,,,,
258,2000-01-10,00:00:00,,,,,,
259,2000-01-11,00:00:00,,,,,,
260,2000-01-12,00:00:00,,,,,,
261,2000-01-13,00:00:00,,,,,,
262,2000-01-14,00:00:00,,,,,,
263,2000-01-18,00:00:00,,,,,,
264,2000-01-19,00:00:00,,,,,,
265,2000-01-20,00:00:00,,,,,,
266,2000-01-21,00:00:00,,,,,,
267,2000-01-24,00:00:00,,,,,,
268,2000-01-25,00:00:00,,,,,,
269,2000-01-26,00:00:00,,,,,,
270,2000-01-27,00:00:00,,,,,,
271,2000-01-28,00:00:00,,,,,,
272,2000-01-31,00:00:00,,,,,,
273,2000-02-01,00:00:00,,,,,,
274,2000-02-02,00:00:00,,,,,,
275,2000-02-03,00:00:00,,,,,,
276,2000-02-04,00:00:00,,,,,,
277,2000-02-07,00:00:00,,,,,,
278,2000-02-08,00:00:00,,,,,,
279,2000-02-09,00:00:00,,,,,,
280,2000-02-10,00:00:00,,,,,,
281,2000-02-11,00:00:00,,,,,,
282,2000-02-14,00:00:00,,,,,,
283,2000-02-15,00:00:00,,,,,,
284,2000-02-16,00:00:00,,,,,,
285,2000-02-17,00:00:00,,,,,,
286,2000-02-18,00:00:00,,,,,,
287,2000-02-22,00:00:00,,,,,,
288,2000-02-23,00:00:00,,,,,,
289,2000-02-24,00:00:00,,,,,,
290,2000-02-25,00:00:00,,,,,,
291,2000-02-28,00:00:00,,,,,,
292,2000-02-29,00:00:00,,,,,,
293,2000-03-01,00:00:00,,,,,,
294,2000-03-02,00:00:00,,,,,,
295,2000-03-03,00:00:00,,,,,,
296,2000-03-06,00:00:00,,,,,,
297,2000-03-07,00:00:00,,,,,,
298,2000-03-08,00:00:00,,,,,,
299,2000-03-09,00:00:00,,,,,,
300,2000-03-10,00:00:00,,,,,,
301,2000-03-13,00:00:00,,,,,,
302,2000-03-14,00:00:00,,,,,,
303,2000-03-15,00:00:00,,,,,,
304,2000-03-16,00:00:00,,,,,,
305,2000-03-17,00:00:00,,,,,,
306,2000-03-20,00:00:00,,,,,,
307,2000-03-21,00:00:00,,,,,,
308,2000-03-22,00:00:00,,,,,,
309,2000-03-23,00:00:00,,,,,,
310,2000-03-24,00:00:00,,,,,,
311,2000-03-27,00:00:00,,,,,,
312,2000-03-28,00:00:00,,,,,,
313,2000-03-29,00:00:00,,,,,,
314,2000-03-30,00:00:00,,,,,,
315,2000-03-31,00:00:00,,,,,,
316,2000-04-03,00:00:00,,,,,,
317,2000-04-04,00:00:00,,,,,,
318,2000-04-05,00:00:00,,,,,,
319,2000-04-06,00:00:00,,,,,,
320,2000-04-07,00:00:00,,,,,,
321,2000-04-10,00:00:00,,,,,,
322,2000-04-11,00:00:00,,,,,,
323,2000-04-12,00:00:00,,,,,,
324,2000-04-13,00:00:00,,,,,,
325,2000-04-14,00:00:00,,,,,,
326,2000-04-17,00:00:00,,,,,,
327,2000-04-18,00:00:00,,,,,,
328,2000-04-19,00:00:00,,,,,,
329,2000-04-20,00:00:00,,,,,,
330,2000-04-21,00:00:00,,,,,,
331,2000-04-24,00:00:00,,,,,,
332,2000-04-25,00:00:00,,,,,,
333,2000-04-26,00:00:00,,,,,,
334,2000-04-27,00:00:00,,,,,,
335,2000-04-28,00:00:00,,,,,,
336,2000-05-01,00:00:00,,,,,,
337,2000-05-02,00:00:00,,,,,,
338,2000-05-03,00:00:00,,,,,,
339,2000-05-04,00:00:00,,,,,,
340,2000-05-05,00:00:00,,,,,,
341,2000-05-08,00:00:00,,,,,,
342,2000-05-09,00:00:00,,,,,,
343,2000-05-10,00:00:00,,,,,,
344,2000-05-11,00:00:00,,,,,,
345,2000-05-12,00:00:00,,,,,,
346,2000-05-15,00:00:00,,,,,,
347,2000-05-16,00:00:00,,,,,,
348,2000-05-17,00:00:00,,,,,,
349,2000-05-18,00:00:00,,,,,,
350,2000-05-19,00:00:00,,,,,,
351,2000-05-22,00:00:00,,,,,,
352,2000-05-23,00:00:00,,,,,,
353,2000-05-24,00:00:00,,,,,,
354,2000-05-25,00:00:00,,,,,,
355,2000-05-26,00:00:00,,,,,,
356,2000-05-30,00:00:00,,,,,,
357,2000-05-31,00:00:00,,,,,,
358,2000-06-01,00:00:00,,,,,,
359,2000-06-02,00:00:00,,,,,,
360,2000-06-05,00:00:00,,,,,,
361,2000-06-06,00:00:00,,,,,,
362,2000-06-07,00:00:00,,,,,,
363,2000-06-08,00:00:00,,,,,,
364,2000-06-09,00:00:00,,,,,,
365,2000-06-12,00:00:00,,,,,,
366,2000-06-13,00:00:00,,,,,,
367,2000-06-14,00:00:00,,,,,,
368,2000-06-15,00:00:00,,,,,,
369,2000-06-16,00:00:00,,,,,,
370,2000-06-19,00:00:00,,,,,,
371,2000-06-20,00:00:00,,,,,,
372,2000-06-21,00:00:00,,,,,,
373,2000-06-22,00:00:00,,,,,,
374,2000-06-23,00:00:00,,,,,,
375,2000-06-26,00:00:00,,,,,,
376,2000-06-27,00:00:00,,,,,,
377,2000-06-28,00:00:00,,,,,,
378,2000-06-29,00:00:00,,,,,,
379,2000-06-30,00:00:00,,,,,,
380,2000-07-03,00:00:00,,,,,,
381,2000-07-05,00:00:00,,,,,,
382,2000-07-06,00:00:00,,,,,,
383,2000-07-07,00:00:00,,,,,,
384,2000-07-10,00:00:00,,,,,,
385,2000-07-11,00:00:00,,,,,,
386,2000-07-12,00:00:00,,,,,,
387,2000-07-13,00:00:00,,,,,,
388,2000-07-14,00:00:00,,,,,,
389,2000-07-17,00:00:00,,,,,,
390,2000-07-18,00:00:00,,,,,,
391,2000-07-19,00:00:00,,,,,,
392,2000-07-20,00:00:00,,,,,,
393,2000-07-21,00:00:00,,,,,,
394,2000-07-24,00:00:00,,,,,,
395,2000-07-25,00:00:00,,,,,,
396,2000-07-26,00:00:00,,,,,,
397,2000-07-27,00:00:00,,,,,,
398,2000-07-28,00:00:00,,,,,,
399,2000-07-31,00:00:00,,,,,,
400,2000-08-01,00:00:00,,,,,,
401,2000-08-02,00:00:00,,,,,,
402,2000-08-03,00:00:00,,,,,,
403,2000-08-04,00:00:00,,,,,,
404,2000-08-07,00:00:00,,,,,,
405,2000-08-08,00:00:00,,,,,,
406,2000-08-09,00:00:00,,,,,,
407,2000-08-10,00:00:00,,,,,,
408,2000-08-11,00:00:00,,,,,,
409,2000-08-14,00:00:00,,,,,,
410,2000-08-15,00:00:00,,,,,,
411,2000-08-16,00:00:00,,,,,,
412,2000-08-17,00:00:00,,,,,,
413,2000-08-18,00:00:00,,,,,,
414,2000-08-21,00:00:00,,,,,,
415,2000-08-22,00:00:00,,,,,,
416,2000-08-23,00:00:00,,,,,,
417,2000-08-24,00:00:00,,,,,,
418,2000-08-25,00:00:00,,,,,,
419,2000-08-28,00:00:00,,,,,,
420,2000-08-29,00:00:00,,,,,,
421,2000-08-30,00:00:00,,,,,,
422,2000-08-31,00:00:00,,,,,,
423,2000-09-01,00:00:00,,,,,,
424,2000-09-05,00:00:00,,,,,,
425,2000-09-06,00:00:00,,,,,,
426,2000-09-07,00:00:00,,,,,,
427,2000-09-08,00:00:00,,,,,,
428,2000-09-11,00:00:00,,,,,,
429,2000-09-12,00:00:00,,,,,,
430,2000-09-13,00:00:00,,,,,,
431,2000-09-14,00:00:00,,,,,,
432,2000-09-15,00:00:00,,,,,,
433,2000-09-18,00:00:00,,,,,,
434,2000-09-19,00:00:00,,,,,,
435,2000-09-20,00:00:00,,,,,,
436,2000-09-21,00:00:00,,,,,,
437,2000-09-22,00:00:00,,,,,,
438,2000-09-25,00:00:00,,,,,,
439,2000-09-26,00:00:00,,,,,,
440,2000-09-27,00:00:00,,,,,,
441,2000-09-28,00:00:00,,,,,,
442,2000-09-29,00:00:00,,,,,,
443,2000-10-02,00:00:00,,,,,,
444,2000-10-03,00:00:00,,,,,,
445,2000-10-04,00:00:00,,,,,,
446,2000-10-05,00:00:00,,,,,,
447,2000-10-06,00:00:00,,,,,,
448,2000-10-10,00:00:00,,,,,,
449,2000-10-11,00:00:00,,,,,,
450,2000-10-12,00:00:00,,,,,,
451,2000-10-13,00:00:00,,,,,,
452,2000-10-16,00:00:00,,,,,,
453,2000-10-17,00:00:00,,,,,,
454,2000-10-18,00:00:00,,,,,,
455,2000-10-19,00:00:00,,,,,,
456,2000-10-20,00:00:00,,,,,,
457,2000-10-23,00:00:00,,,,,,
458,2000-10-24,00:00:00,,,,,,
459,2000-10-25,00:00:00,,,,,,
460,2000-10-26,00:00:00,,,,,,
461,2000-10-27,00:00:00,,,,,,
462,2000-10-30,00:00:00,,,,,,
463,2000-10-31,00:00:00,,,,,,
464,2000-11-01,00:00:00,,,,,,
465,2000-11-02,00:00:00,,,,,,
466,2000-11-03,00:00:00,,,,,,
467,2000-11-06,00:00:00,,,,,,
468,2000-11-07,00:00:00,,,,,,
469,2000-11-08,00:00:00,,,,,,
470,2000-11-09,00:00:00,,,,,,
471,2000-11-10,00:00:00,,,,,,
472,2000-11-13,00:00:00,,,,,,
473,2000-11-14,00:00:00,,,,,,
474,2000-11-15,00:00:00,,,,,,
475,2000-11-16,00:00:00,,,,,,
476,2000-11-17,00:00:00,,,,,,
477,2000-11-20,00:00:00,,,,,,
478,2000-11-21,00:00:00,,,,,,
479,2000-11-22,00:00:00,,,,,,
480,2000-11-24,00:00:00,,,,,,
481,2000-11-27,00:00:00,,,,,,
482,2000-11-28,00:00:00,,,,,,
483,2000-11-29,00:00:00,,,,,,
484,2000-11-30,00:00:00,,,,,,
485,2000-12-01,00:00:00,,,,,,
486,2000-12-04,00:00:00,,,,,,
487,2000-12-05,00:00:00,,,,,,
488,2000-12-06,00:00:00,,,,,,
489,2000-12-07,00:00:00,,,,,,
490,2000-12-08,00:00:00,,,,,,
491,2000-12-11,00:00:00,,,,,,
492,2000-12-12,00:00:00,,,,,,
493,2000-12-13,00:00:00,,,,,,
494,2000-12-14,00:00:00,,,,,,
495,2000-12-15,00:00:00,,,,,,
496,2000-12-18,00:00:00,,,,,,
497,2000-12-19,00:00:00,,,,,,
498,2000-12-20,00:00:00,,,,,,
499,2000-12-21,00:00:00,,,,,,
500,2000-12-22,00:00:00,,,,,,
501,2000-12-26,00:00:00,,,,,,
502,2000-12-27,00:00:00,,,,,,
503,2000-12-28,00:00:00,,,,,,
504,2000-12-29,00:00:00,,,,,,
505,2001-01-02,00:00:00,,,,,,
506,2001-01-03,00:00:00,,,,,,
507,2001-01-04,00:00:00,,,,,,
508,2001-01-05,00:00:00,,,,,,
509,2001-01-08,00:00:00,,,,,,
510,2001-01-09,00:00:00,,,,,,
511,2001-01-10,00:00:00,,,,,,
512,2001-01-11,00:00:00,,,,,,
513,2001-01-12,00:00:00,,,,,,
514,2001-01-16,00:00:00,,,,,,
515,2001-01-17,00:00:00,,,,,,
516,2001-01-18,00:00:00,,,,,,
517,2001-01-19,00:00:00,,,,,,
518,2001-01-22,00:00:00,,,,,,
519,2001-01-23,00:00:00,,,,,,
520,2001-01-24,00:00:00,,,,,,
521,2001-01-25,00:00:00,,,,,,
522,2001-01-26,00:00:00,,,,,,
523,2001-01-29,00:00:00,,,,,,
524,2001-01-30,00:00:00,,,,,,
525,2001-01-31,00:00:00,,,,,,
526,2001-02-01,00:00:00,,,,,,
527,2001-02-02,00:00:00,,,,,,
528,2001-02-05,00:00:00,,,,,,
529,2001-02-06,00:00:00,,,,,,
530,2001-02-07,00:00:00,,,,,,
531,2001-02-08,00:00:00,,,,,,
532,2001-02-09,00:00:00,,,,,,
533,2001-02-12,00:00:00,,,,,,
534,2001-02-13,00:00:00,,,,,,
535,2001-02-14,00:00:00,,,,,,
536,2001-02-15,00:00:00,,,,,,
537,2001-02-16,00:00:00,,,,,,
538,2001-02-20,00:00:00,,,,,,
539,2001-02-21,00:00:00,,,,,,
540,2001-02-22,00:00:00,,,,,,
541,2001-02-23,00:00:00,,,,,,
542,2001-02-26,00:00:00,,,,,,
543,2001-02-27,00:00:00,,,,,,
544,2001-02-28,00:00:00,,,,,,
545,2001-03-01,00:00:00,,,,,,
546,2001-03-02,00:00:00,,,,,,
547,2001-03-05,00:00:00,,,,,,
548,2001-03-06,00:00:00,,,,,,
549,2001-03-07,00:00:00,,,,,,
550,2001-03-08,00:00:00,,,,,,
551,2001-03-09,00:00:00,,,,,,
552,2001-03-12,00:00:00,,,,,,
553,2001-03-13,00:00:00,,,,,,
554,2001-03-14,00:00:00,,,,,,
555,2001-03-15,00:00:00,,,,,,
556,2001-03-16,00:00:00,,,,,,
557,2001-03-19,00:00:00,,,,,,
558,2001-03-20,00:00:00,,,,,,
559,2001-03-21,00:00:00,,,,,,
560,2001-03-22,00:00:00,,,,,,
561,2001-03-23,00:00:00,,,,,,
562,2001-03-26,00:00:00,,,,,,
563,2001-03-27,00:00:00,,,,,,
564,2001-03-28,00:00:00,,,,,,
565,2001-03-29,00:00:00,,,,,,
566,2001-03-30,00:00:00,,,,,,
567,2001-04-02,00:00:00,,,,,,
568,2001-04-03,00:00:00,,,,,,
569,2001-04-04,00:00:00,,,,,,
570,2001-04-05,00:00:00,,,,,,
571,2001-04-06,00:00:00,,,,,,
572,2001-04-09,00:00:00,,,,,,
573,2001-04-10,00:00:00,,,,,,
574,2001-04-11,00:00:00,,,,,,
575,2001-04-12,00:00:00,,,,,,
576,2001-04-13,00:00:00,,,,,,
577,2001-04-16,00:00:00,,,,,,
578,2001-04-17,00:00:00,,,,,,
579,2001-04-18,00:00:00,,,,,,
580,2001-04-19,00:00:00,,,,,,
581,2001-04-20,00:00:00,,,,,,
582,2001-04-23,00:00:00,,,,,,
583,2001-04-24,00:00:00,,,,,,
584,2001-04-25,00:00:00,,,,,,
585,2001-04-26,00:00:00,,,,,,
586,2001-04-27,00:00:00,,,,,,
587,2001-04-30,00:00:00,,,,,,
588,2001-05-01,00:00:00,,,,,,
589,2001-05-02,00:00:00,,,,,,
590,2001-05-03,00:00:00,,,,,,
591,2001-05-04,00:00:00,,,,,,
592,2001-05-07,00:00:00,,,,,,
593,2001-05-08,00:00:00,,,,,,
594,2001-05-09,00:00:00,,,,,,
595,2001-05-10,00:00:00,,,,,,
596,2001-05-11,00:00:00,,,,,,
597,2001-05-14,00:00:00,,,,,,
598,2001-05-15,00:00:00,,,,,,
599,2001-05-16,00:00:00,,,,,,
600,2001-05-17,00:00:00,,,,,,
601,2001-05-18,00:00:00,,,,,,
602,2001-05-21,00:00:00,,,,,,
603,2001-05-22,00:00:00,,,,,,
604,2001-05-23,00:00:00,,,,,,
605,2001-05-24,00:00:00,,,,,,
606,2001-05-25,00:00:00,,,,,,
607,2001-05-29,00:00:00,,,,,,
608,2001-05-30,00:00:00,,,,,,
609,2001-05-31,00:00:00,,,,,,
610,2001-06-01,00:00:00,,,,,,
611,2001-06-04,00:00:00,,,,,,
612,2001-06-05,00:00:00,,,,,,
613,2001-06-06,00:00:00,,,,,,
614,2001-06-07,00:00:00,,,,,,
615,2001-06-08,00:00:00,,,,,,
616,2001-06-11,00:00:00,,,,,,
617,2001-06-12,00:00:00,,,,,,
618,2001-06-13,00:00:00,,,,,,
619,2001-06-14,00:00:00,,,,,,
620,2001-06-15,00:00:00,,,,,,
621,2001-06-18,00:00:00,,,,,,
622,2001-06-19,00:00:00,,,,,,
623,2001-06-20,00:00:00,,,,,,
624,2001-06-21,00:00:00,,,,,,
625,2001-06-22,00:00:00,,,,,,
626,2001-06-25,00:00:00,,,,,,
627,2001-06-26,00:00:00,,,,,,
628,2001-06-27,00:00:00,,,,,,
629,2001-06-28,00:00:00,,,,,,
630,2001-06-29,00:00:00,,,,,,
631,2001-07-02,00:00:00,,,,,,
632,2001-07-03,00:00:00,,,,,,
633,2001-07-05,00:00:00,,,,,,
634,2001-07-06,00:00:00,,,,,,
635,2001-07-09,00:00:00,,,,,,
636,2001-07-10,00:00:00,,,,,,
637,2001-07-11,00:00:00,,,,,,
638,2001-07-12,00:00:00,,,,,,
639,2001-07-13,00:00:00,,,,,,
640,2001-07-16,00:00:00,,,,,,
641,2001-07-17,00:00:00,,,,,,
642,2001-07-18,00:00:00,,,,,,
643,2001-07-19,00:00:00,,,,,,
644,2001-07-20,00:00:00,,,,,,
645,2001-07-23,00:00:00,,,,,,
646,2001-07-24,00:00:00,,,,,,
647,2001-07-25,00:00:00,,,,,,
648,2001-07-26,00:00:00,,,,,,
649,2001-07-27,00:00:00,,,,,,
650,2001-07-30,00:00:00,,,,,,
651,2001-07-31,00:00:00,,,,,,
652,2001-08-01,00:00:00,,,,,,
653,2001-08-02,00:00:00,,,,,,
654,2001-08-03,00:00:00,,,,,,
655,2001-08-06,00:00:00,,,,,,
656,2001-08-07,00:00:00,,,,,,
657,2001-08-08,00:00:00,,,,,,
658,2001-08-09,00:00:00,,,,,,
659,2001-08-10,00:00:00,,,,,,
660,2001-08-13,00:00:00,,,,,,
661,2001-08-14,00:00:00,,,,,,
662,2001-08-15,00:00:00,,,,,,
663,2001-08-16,00:00:00,,,,,,
664,2001-08-17,00:00:00,,,,,,
