id,timestamp,date,time,open,high,low,close,volume,spread
,2025-11-25 05:00:00,,,4138.5,4150.0,4138.5,4148.39990234375,0,
,2025-11-25 06:00:00,,,4147.89990234375,4149.5,4136.2001953125,4138.60009765625,1983,
,2025-11-25 07:00:00,,,4138.10009765625,4142.7001953125,4126.2998046875,4129.39990234375,4603,
,2025-11-25 08:00:00,,,4129.7001953125,4166.7001953125,4106.7001953125,4113.0,36788,
,2025-11-25 09:00:00,,,4150.0,4164.89990234375,4111.0,4161.89990234375,8166,
,2025-11-25 10:00:00,,,4161.7998046875,4172.89990234375,4124.10009765625,4165.2998046875,0,
,2025-11-25 11:00:00,,,4128.2998046875,4171.7998046875,4124.2998046875,4167.60009765625,39405,
,2025-11-25 12:00:00,,,4130.60009765625,4172.89990234375,4112.39990234375,4127.10009765625,0,
,2025-11-25 13:00:00,,,4127.10009765625,4185.60009765625,4126.2001953125,4181.7998046875,56645,
,2025-11-25 14:00:00,,,4181.7001953125,4182.7998046875,4106.7998046875,4158.60009765625,28137,
,2025-11-25 15:00:00,,,4121.7998046875,4167.7001953125,4113.89990234375,4156.7998046875,17751,
,2025-11-25 16:00:00,,,4118.60009765625,4175.5,4118.10009765625,4132.2001953125,0,
,2025-11-25 17:00:00,,,4132.2001953125,4194.0,4131.7998046875,4180.5,89134,
,2025-11-25 18:00:00,,,4142.7998046875,4185.60009765625,4128.2998046875,4131.7001953125,0,
,2025-11-25 19:00:00,,,4131.7001953125,4174.7001953125,4125.60009765625,4131.7001953125,2389,
,2025-11-25 20:00:00,,,4131.89990234375,4173.5,4128.10009765625,4166.7001953125,92924,
,2025-11-25 21:00:00,,,4129.10009765625,4177.2998046875,4124.39990234375,4177.2998046875,1608,
,2025-11-25 23:00:00,,,4167.0,4172.39990234375,4127.5,4167.60009765625,0,
,2025-11-26 00:00:00,,,4167.89990234375,4178.7001953125,4129.39990234375,4177.2001953125,2947,
,2025-11-26 01:00:00,,,4177.60009765625,4187.5,4135.89990234375,4183.0,5250,
,2025-11-26 02:00:00,,,4183.0,4201.7998046875,4144.89990234375,4196.89990234375,8924,
,2025-11-26 03:00:00,,,4197.0,4204.89990234375,4157.60009765625,4201.2001953125,4535,
,2025-11-26 04:00:00,,,4201.0,4202.2001953125,4154.7001953125,4197.2998046875,4632,
,2025-11-26 05:00:00,,,4197.5,4204.0,4158.5,4197.10009765625,4487,
,2025-11-26 06:00:00,,,4197.0,4197.5,4144.10009765625,4185.2998046875,6533,
